factor_name,category,expected_direction,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,t_stat,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,formula_proxy,required_columns,lookback_window,notes,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
wq101_alpha65,wq101,conditional,24h,-0.00609978,-0.00609978,0.11150865,0.11150865,-0.054702,-0.054702,-0.054702,-7.2789,0.4824,0.4824,17706,185.4,3287235,0.004519,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#65: -1*(rank(correlation(open/vwap blend,sum(adv60,9),6)) < rank(open-ts_min(open,14))); boolean panel formula",open|volume|quote_volume,73,"WorldQuant 101 Alpha#65: -1*(rank(correlation(open/vwap blend,sum(adv60,9),6)) < rank(open-ts_min(open,14))); boolean panel formula",-0.00020512,-0.00036165,0.00015654,1.2868,0.4951,0.00242256,0.02315044,0.00839201,-0.01192856,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha65,wq101,conditional,72h,-0.01342693,-0.01342693,0.10937386,0.10937386,-0.122762,-0.122762,-0.122762,-16.313,0.4514,0.4514,17658,185.4,3287235,0.004519,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#65: -1*(rank(correlation(open/vwap blend,sum(adv60,9),6)) < rank(open-ts_min(open,14))); boolean panel formula",open|volume|quote_volume,73,"WorldQuant 101 Alpha#65: -1*(rank(correlation(open/vwap blend,sum(adv60,9),6)) < rank(open-ts_min(open,14))); boolean panel formula",-0.00106428,-0.00101463,-4.966e-05,-0.2057,0.4807,0.00750561,-0.02089849,0.02600021,-0.04604153,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha68,wq101,conditional,1h,0.0113255,0.0113255,0.17352238,0.17352238,0.065268,0.065268,0.065268,7.9643,0.5237,0.5237,14890,54.6,967060,0.707143,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#68: -1*(ts_rank(correlation(rank(high),rank(adv15),9),14) < rank(delta(close/low blend,1))); boolean panel formula",high|low|close|volume,37,"WorldQuant 101 Alpha#68: -1*(ts_rank(correlation(rank(high),rank(adv15),9),14) < rank(delta(close/low blend,1))); boolean panel formula",3.159e-05,-5.897e-05,0.00010638,1.7282,0.5107,0.00027921,0.84114238,0.0009672,-0.00080889,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha68,wq101,conditional,4h,0.00801456,0.00801456,0.17393987,0.17393987,0.046077,0.046077,0.046077,5.6221,0.5178,0.5178,14888,54.6,967060,0.707143,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#68: -1*(ts_rank(correlation(rank(high),rank(adv15),9),14) < rank(delta(close/low blend,1))); boolean panel formula",high|low|close|volume,37,"WorldQuant 101 Alpha#68: -1*(ts_rank(correlation(rank(high),rank(adv15),9),14) < rank(delta(close/low blend,1))); boolean panel formula",3.306e-05,-4.954e-05,6.803e-05,0.5433,0.4995,0.00078118,0.09769336,0.0027061,-0.00362184,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha68,wq101,conditional,24h,0.0028537,0.0028537,0.17247347,0.17247347,0.016546,0.016546,0.016546,2.0175,0.5036,0.5036,14868,54.6,967060,0.707143,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#68: -1*(ts_rank(correlation(rank(high),rank(adv15),9),14) < rank(delta(close/low blend,1))); boolean panel formula",high|low|close|volume,37,"WorldQuant 101 Alpha#68: -1*(ts_rank(correlation(rank(high),rank(adv15),9),14) < rank(delta(close/low blend,1))); boolean panel formula",0.00089646,-0.00082105,0.00126031,3.8128,0.504,0.00482959,0.39225692,0.01673019,-0.01569568,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha68,wq101,conditional,72h,0.00291031,0.00291031,0.17162752,0.17162752,0.016957,0.016957,0.016957,2.0643,0.504,0.504,14820,54.6,967060,0.707143,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#68: -1*(ts_rank(correlation(rank(high),rank(adv15),9),14) < rank(delta(close/low blend,1))); boolean panel formula",high|low|close|volume,37,"WorldQuant 101 Alpha#68: -1*(ts_rank(correlation(rank(high),rank(adv15),9),14) < rank(delta(close/low blend,1))); boolean panel formula",0.0015435,-0.00215187,0.00240065,3.3905,0.4927,0.01428059,0.19296063,0.0494694,-0.04833034,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha74,wq101,conditional,1h,0.00604439,0.00604439,0.10049743,0.10049743,0.060145,0.060145,0.060145,8.0053,0.5198,0.5198,17716,146.0,2587031,0.216563,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#74: -1*(rank(correlation(close,sum(adv30,37),15)) < rank(correlation(rank(high/vwap blend),rank(volume),11))); boolean panel formula",high|close|volume|quote_volume,80,"WorldQuant 101 Alpha#74: -1*(rank(correlation(close,sum(adv30,37),15)) < rank(correlation(rank(high/vwap blend),rank(volume),11))); boolean panel formula",8.62e-06,-3.983e-05,4.845e-05,1.8902,0.5076,0.00015218,0.38533826,0.00052717,-0.00038187,0.6,25,per_bar_mean_x_bars_per_year
wq101_alpha74,wq101,conditional,4h,0.0086149,0.0086149,0.10235755,0.10235755,0.084165,0.084165,0.084165,11.2018,0.5339,0.5339,17714,146.0,2587031,0.216563,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#74: -1*(rank(correlation(close,sum(adv30,37),15)) < rank(correlation(rank(high/vwap blend),rank(volume),11))); boolean panel formula",high|close|volume|quote_volume,80,"WorldQuant 101 Alpha#74: -1*(rank(correlation(close,sum(adv30,37),15)) < rank(correlation(rank(high/vwap blend),rank(volume),11))); boolean panel formula",-7.75e-06,-0.00015095,0.0001432,2.7712,0.5124,0.00059869,0.25519351,0.00207393,-0.00166843,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha74,wq101,conditional,24h,0.01045119,0.01045119,0.10398808,0.10398808,0.100504,0.100504,0.100504,13.3689,0.5414,0.5414,17694,146.0,2587031,0.216563,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#74: -1*(rank(correlation(close,sum(adv30,37),15)) < rank(correlation(rank(high/vwap blend),rank(volume),11))); boolean panel formula",high|close|volume|quote_volume,80,"WorldQuant 101 Alpha#74: -1*(rank(correlation(close,sum(adv30,37),15)) < rank(correlation(rank(high/vwap blend),rank(volume),11))); boolean panel formula",-0.00016291,-0.00079424,0.00063133,4.6559,0.5072,0.00271191,0.2004659,0.00939434,-0.00920146,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha74,wq101,conditional,72h,0.00903625,0.00903625,0.10273123,0.10273123,0.08796,0.08796,0.08796,11.6845,0.5374,0.5374,17646,146.0,2587031,0.216563,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#74: -1*(rank(correlation(close,sum(adv30,37),15)) < rank(correlation(rank(high/vwap blend),rank(volume),11))); boolean panel formula",high|close|volume|quote_volume,80,"WorldQuant 101 Alpha#74: -1*(rank(correlation(close,sum(adv30,37),15)) < rank(correlation(rank(high/vwap blend),rank(volume),11))); boolean panel formula",0.00026423,-0.00202677,0.002291,7.534,0.5009,0.00983341,0.25987101,0.03406394,-0.03918976,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha75,wq101,conditional,1h,0.00829807,0.00829807,0.10752177,0.10752177,0.077176,0.077176,0.077176,10.2806,0.5344,0.5344,17745,133.2,2363750,0.0,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#75: rank(correlation(vwap,volume,4)) < rank(correlation(rank(low),rank(adv50),12)); boolean panel formula",low|volume|quote_volume,61,"WorldQuant 101 Alpha#75: rank(correlation(vwap,volume,4)) < rank(correlation(rank(low),rank(adv50),12)); boolean panel formula",-7.09e-06,-2.225e-05,1.516e-05,0.555,0.5044,0.00011439,0.11434777,0.00039626,-0.00034005,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha75,wq101,conditional,4h,0.0106826,0.0106826,0.10837412,0.10837412,0.098572,0.098572,0.098572,13.13,0.543,0.543,17743,133.2,2363750,0.0,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#75: rank(correlation(vwap,volume,4)) < rank(correlation(rank(low),rank(adv50),12)); boolean panel formula",low|volume|quote_volume,61,"WorldQuant 101 Alpha#75: rank(correlation(vwap,volume,4)) < rank(correlation(rank(low),rank(adv50),12)); boolean panel formula",-5.787e-05,-6.497e-05,7.1e-06,0.1288,0.5057,0.00035119,0.00575051,0.00121656,-0.00112387,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha75,wq101,conditional,24h,0.0112691,0.0112691,0.10732959,0.10732959,0.104995,0.104995,0.104995,13.9778,0.5465,0.5465,17723,133.2,2363750,0.0,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#75: rank(correlation(vwap,volume,4)) < rank(correlation(rank(low),rank(adv50),12)); boolean panel formula",low|volume|quote_volume,61,"WorldQuant 101 Alpha#75: rank(correlation(vwap,volume,4)) < rank(correlation(rank(low),rank(adv50),12)); boolean panel formula",-0.00046752,-0.00057948,0.00011197,0.7968,0.5111,0.00183503,0.04502662,0.00635673,-0.00681302,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha75,wq101,conditional,72h,0.00773525,0.00773525,0.10796637,0.10796637,0.071645,0.071645,0.071645,9.525,0.531,0.531,17675,133.2,2363750,0.0,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#75: rank(correlation(vwap,volume,4)) < rank(correlation(rank(low),rank(adv50),12)); boolean panel formula",low|volume|quote_volume,61,"WorldQuant 101 Alpha#75: rank(correlation(vwap,volume,4)) < rank(correlation(rank(low),rank(adv50),12)); boolean panel formula",-0.00164964,-0.00073286,-0.00091678,-2.9408,0.5065,0.00769148,-0.10924013,0.02664407,-0.04920814,0.56,25,per_bar_mean_x_bars_per_year
