factor_name,category,expected_direction,direction_source,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,t_stat,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,notes
q158_vsump_20h,alpha158_rolling_volume,conditional,factor_registry,4h,-0.00629878,-0.00629878,-7.3769,17784,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,"Alpha158 VSUMP20: Sum(max(volume-Ref(volume,1),0),20)/(Sum(abs(volume-Ref(volume,1)),20)+eps); positive volume-change share"
q158_vsump_20h,alpha158_rolling_volume,conditional,factor_registry,24h,-0.00656136,-0.00656136,-7.74,17764,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,"Alpha158 VSUMP20: Sum(max(volume-Ref(volume,1),0),20)/(Sum(abs(volume-Ref(volume,1)),20)+eps); positive volume-change share"
q158_vsump_20h,alpha158_rolling_volume,conditional,factor_registry,72h,-0.00323491,-0.00323491,-3.9392,17716,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,"Alpha158 VSUMP20: Sum(max(volume-Ref(volume,1),0),20)/(Sum(abs(volume-Ref(volume,1)),20)+eps); positive volume-change share"
q158_vsumn_20h,alpha158_rolling_volume,conditional,factor_registry,1h,0.00573018,0.00573018,6.8386,17786,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,"Alpha158 VSUMN20: Sum(max(Ref(volume,1)-volume,0),20)/(Sum(abs(volume-Ref(volume,1)),20)+eps); negative volume-change share"
q158_vsumn_20h,alpha158_rolling_volume,conditional,factor_registry,4h,0.00586669,0.00586669,6.9361,17784,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,"Alpha158 VSUMN20: Sum(max(Ref(volume,1)-volume,0),20)/(Sum(abs(volume-Ref(volume,1)),20)+eps); negative volume-change share"
q158_vsumn_20h,alpha158_rolling_volume,conditional,factor_registry,24h,0.00558686,0.00558686,6.6415,17764,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,"Alpha158 VSUMN20: Sum(max(Ref(volume,1)-volume,0),20)/(Sum(abs(volume-Ref(volume,1)),20)+eps); negative volume-change share"
q158_vsumn_20h,alpha158_rolling_volume,conditional,factor_registry,72h,0.00149252,0.00149252,1.8318,17716,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,"Alpha158 VSUMN20: Sum(max(Ref(volume,1)-volume,0),20)/(Sum(abs(volume-Ref(volume,1)),20)+eps); negative volume-change share"
q158_vsumd_20h,alpha158_rolling_volume,conditional,factor_registry,1h,-0.00584312,-0.00584312,-6.8894,17786,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,"Alpha158 VSUMD20: (Sum(max(volume-Ref(volume,1),0),20)-Sum(max(Ref(volume,1)-volume,0),20))/(Sum(abs(volume-Ref(volume,1)),20)+eps); signed volume-change dominance"
q158_vsumd_20h,alpha158_rolling_volume,conditional,factor_registry,4h,-0.00592435,-0.00592435,-6.9288,17784,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,"Alpha158 VSUMD20: (Sum(max(volume-Ref(volume,1),0),20)-Sum(max(Ref(volume,1)-volume,0),20))/(Sum(abs(volume-Ref(volume,1)),20)+eps); signed volume-change dominance"
q158_vsumd_20h,alpha158_rolling_volume,conditional,factor_registry,24h,-0.00601603,-0.00601603,-7.0834,17764,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,"Alpha158 VSUMD20: (Sum(max(volume-Ref(volume,1),0),20)-Sum(max(Ref(volume,1)-volume,0),20))/(Sum(abs(volume-Ref(volume,1)),20)+eps); signed volume-change dominance"
q158_vsumd_20h,alpha158_rolling_volume,conditional,factor_registry,72h,-0.00225202,-0.00225202,-2.7371,17716,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,"Alpha158 VSUMD20: (Sum(max(volume-Ref(volume,1),0),20)-Sum(max(Ref(volume,1)-volume,0),20))/(Sum(abs(volume-Ref(volume,1)),20)+eps); signed volume-change dominance"
