factor_i,factor_j,family_i,family_j,same_family,spearman_corr,abs_spearman_corr,pearson_corr,n_pairwise_obs,redundancy_level,recommendation,pair_type
q158_klow_range,klow_close,alpha158_kbar,alpha158_ohlcv,False,0.766964,0.766964,0.507922,663401,MODERATE_REDUNDANCY,Monitor. May provide diversification if combined carefully.,intake_vs_baseline
q158_klow_range,q158_klow_open,alpha158_kbar,alpha158_kbar,True,0.76693,0.76693,0.516585,663401,MODERATE_REDUNDANCY,Monitor. May provide diversification if combined carefully.,intake_vs_baseline
q158_kmid_range,taker_buy_zscore_20h,alpha158_kbar,taker_imbalance,False,0.534777,0.534777,0.530405,335917,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,taker_buy_zscore_20h,alpha158_kbar,taker_imbalance,False,0.523667,0.523667,0.417675,335917,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,taker_buy_zscore_20h,alpha158_price,taker_imbalance,False,-0.523667,0.523667,-0.42094,335917,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,q158_resi_20h,alpha158_kbar,alpha158_rolling_regression,False,-0.51608,0.51608,-0.387147,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,q158_rsqr_20h,alpha158_kbar,alpha158_rolling_regression,False,0.454562,0.454562,0.421408,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,q158_resi_20h,alpha158_kbar,alpha158_rolling_regression,False,0.436234,0.436234,0.38656,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,clv_20h,alpha158_kbar,alpha158_ohlc_range,False,-0.414676,0.414676,-0.386955,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,qvol_ma_ratio_5_20,alpha158_kbar,quote_volume_liquidity,False,-0.410286,0.410286,-0.358132,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,q158_imin_20h,alpha158_kbar,alpha158_rolling_position,False,-0.409188,0.409188,-0.421254,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,q158_beta_20h,alpha158_kbar,alpha158_rolling_regression,False,-0.403186,0.403186,-0.328008,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,range_breakout_vol_confirm_20h,alpha158_kbar,breakout,False,0.393304,0.393304,0.436106,24025,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,range_breakout_vol_confirm_20h,alpha158_price,breakout,False,-0.393304,0.393304,-0.459347,24025,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,reversal_5h,alpha158_price,momentum,False,0.391161,0.391161,0.419449,662921,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,mom_5h,alpha158_kbar,momentum,False,0.391161,0.391161,0.444306,662921,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,reversal_5h,alpha158_kbar,momentum,False,-0.391161,0.391161,-0.444306,662921,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,mom_5h,alpha158_price,momentum,False,-0.391161,0.391161,-0.419449,662921,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,wq101_alpha53,alpha158_kbar,wq101,False,-0.377128,0.377128,-0.120444,428,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,wq101_alpha53,alpha158_price,wq101,False,0.377119,0.377119,0.115086,428,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,reversal_5h,alpha158_kbar,momentum,False,-0.375932,0.375932,-0.279579,662921,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,mom_5h,alpha158_kbar,momentum,False,0.375932,0.375932,0.279579,662921,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,q158_imxd_20h,alpha158_kbar,alpha158_rolling_position,False,0.364734,0.364734,0.302589,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,q158_resi_20h,alpha158_kbar,alpha158_rolling_regression,False,0.362614,0.362614,0.347688,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,wq101_alpha53,alpha158_kbar,wq101,False,-0.346597,0.346597,-0.18847,428,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,q158_ksft_range,alpha158_kbar,alpha158_kbar,True,0.344058,0.344058,0.377836,663401,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,taker_buy_delta_5h,alpha158_kbar,taker_imbalance,False,0.331964,0.331964,0.321589,269184,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,q158_ksft_range,alpha158_kbar,alpha158_kbar,True,-0.32709,0.32709,-0.369276,663401,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,q158_max_20h,alpha158_kbar,alpha158_rolling_price,False,-0.326661,0.326661,-0.11034,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,q158_max_20h,alpha158_price,alpha158_rolling_price,False,0.326661,0.326661,0.118157,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,q158_imin_20h,alpha158_kbar,alpha158_rolling_position,False,0.324994,0.324994,0.337289,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,clv_20h,alpha158_kbar,alpha158_ohlc_range,False,0.32305,0.32305,0.344502,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,taker_buy_delta_5h,alpha158_kbar,taker_imbalance,False,0.319793,0.319793,0.190169,269184,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,taker_buy_delta_5h,alpha158_price,taker_imbalance,False,-0.319793,0.319793,-0.187904,269184,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,rsi_14h,alpha158_kbar,technical,False,0.305958,0.305958,0.318572,641,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,q158_beta_20h,alpha158_kbar,alpha158_rolling_regression,False,0.305113,0.305113,0.278549,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,q158_std_20h,alpha158_kbar,alpha158_rolling_price,False,0.303058,0.303058,0.213249,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,qvol_ma_ratio_5_20,alpha158_kbar,quote_volume_liquidity,False,0.297902,0.297902,0.297765,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,q158_std_20h,alpha158_kbar,alpha158_rolling_price,False,-0.297003,0.297003,-0.168879,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,vol_zscore_20h,alpha158_price,volume_liquidity,False,0.292598,0.292598,0.093309,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,vol_zscore_20h,alpha158_kbar,volume_liquidity,False,-0.292597,0.292597,-0.088529,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,q158_vma_20h,alpha158_price,alpha158_rolling_volume,False,-0.2913,0.2913,-0.141505,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,q158_vma_20h,alpha158_kbar,alpha158_rolling_volume,False,0.291299,0.291299,0.139732,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,q158_qtlu_20h,alpha158_kbar,alpha158_rolling,False,-0.290136,0.290136,-0.187597,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,mom_accel_20h,alpha158_kbar,momentum,False,0.289567,0.289567,0.320631,661004,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,mom_accel_20h,alpha158_price,momentum,False,-0.289567,0.289567,-0.308932,661004,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,qvol_zscore_20h,alpha158_price,quote_volume_liquidity,False,0.288589,0.288589,0.081379,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,qvol_zscore_20h,alpha158_kbar,quote_volume_liquidity,False,-0.288588,0.288588,-0.076202,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,q158_rank_close_20h,alpha158_kbar,alpha158_rolling,False,0.2867,0.2867,0.218082,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,ma_gap_5_20,alpha158_kbar,trend_ma,False,-0.284343,0.284343,-0.235809,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,q158_max_20h,alpha158_kbar,alpha158_rolling_price,False,-0.283933,0.283933,-0.061061,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,mom_accel_20h,alpha158_kbar,momentum,False,0.277814,0.277814,0.207249,661004,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,q158_rsqr_20h,alpha158_kbar,alpha158_rolling_regression,False,-0.277061,0.277061,-0.279149,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,ma_gap_10_40,alpha158_kbar,trend_ma,False,-0.276591,0.276591,-0.216228,1706,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,q158_ksft_open,alpha158_kbar,alpha158_kbar,True,0.275772,0.275772,0.201988,663401,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,mom_10h,alpha158_price,momentum,False,-0.273015,0.273015,-0.289406,662441,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,rev_10h,alpha158_kbar,reversal,False,-0.273015,0.273015,-0.31148,662441,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,mom_10h,alpha158_kbar,momentum,False,0.273015,0.273015,0.31148,662441,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,rev_10h,alpha158_price,reversal,False,0.273015,0.273015,0.289406,662441,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,price_pos_120h,alpha158_kbar,price_position,False,0.272744,0.272744,0.275064,5114,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,bb_zscore_20h,alpha158_kbar,technical,False,0.268776,0.268776,0.220407,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,breakout_dist_20h,alpha158_kbar,breakout,False,0.267956,0.267956,0.200573,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,trend_efficiency_24h,alpha158_kbar,trend_quality,False,0.26692,0.26692,0.135859,1062,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,trend_efficiency_24h,alpha158_price,trend_quality,False,-0.266919,0.266919,-0.135612,1062,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,breakout_dist_20h,alpha158_price,breakout,False,-0.266397,0.266397,-0.145357,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,breakout_dist_20h,alpha158_kbar,breakout,False,0.266397,0.266397,0.148101,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,q158_ksft_open,alpha158_kbar,alpha158_kbar,True,-0.262293,0.262293,-0.213172,663401,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,mom_10h,alpha158_kbar,momentum,False,0.262115,0.262115,0.190696,662441,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,rev_10h,alpha158_kbar,reversal,False,-0.262115,0.262115,-0.190696,662441,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,q158_rsv_20h,alpha158_kbar,alpha158_rolling,False,0.259864,0.259864,0.194598,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,rsi_14h,alpha158_kbar,technical,False,0.259532,0.259532,0.2013,641,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,rsi_14h,alpha158_price,technical,False,-0.25953,0.25953,-0.196685,641,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,q158_rsv_20h,alpha158_kbar,alpha158_rolling,False,0.258293,0.258293,0.142982,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,q158_rsv_20h,alpha158_price,alpha158_rolling,False,-0.258293,0.258293,-0.140128,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,price_pos_120h,alpha158_kbar,price_position,False,0.258248,0.258248,0.260295,5114,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,price_pos_120h,alpha158_price,price_position,False,-0.258248,0.258248,-0.256049,5114,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,vol_zscore_20h,alpha158_kbar,volume_liquidity,False,-0.257654,0.257654,-0.183927,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,range_breakout_vol_confirm_20h,alpha158_kbar,breakout,False,0.25608,0.25608,0.281316,24025,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,q158_resi_20h,alpha158_price,alpha158_rolling_regression,False,-0.252997,0.252997,-0.441554,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,q158_resi_20h,alpha158_kbar,alpha158_rolling_regression,False,0.252997,0.252997,0.440285,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,q158_vma_20h,alpha158_kbar,alpha158_rolling_volume,False,0.252438,0.252438,0.230971,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,qvol_zscore_20h,alpha158_kbar,quote_volume_liquidity,False,-0.251918,0.251918,-0.175613,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,wq101_alpha53,alpha158_kbar,wq101,False,-0.250796,0.250796,-0.22714,428,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,trend_efficiency_24h,alpha158_kbar,trend_quality,False,0.250618,0.250618,0.235368,1062,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,q158_qtlu_20h,alpha158_kbar,alpha158_rolling,False,-0.241742,0.241742,-0.258535,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,q158_qtlu_20h,alpha158_price,alpha158_rolling,False,0.241741,0.241741,0.26072,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,breakout_dist_20h,alpha158_kbar,breakout,False,-0.234688,0.234688,-0.245544,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,q158_min_20h,alpha158_kbar,alpha158_rolling_price,False,0.233054,0.233054,0.200649,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,trend_efficiency_24h,alpha158_kbar,trend_quality,False,0.232839,0.232839,0.218379,1062,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,ma_gap_10_40,alpha158_kbar,trend_ma,False,0.230809,0.230809,0.165653,1706,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,wq101_alpha53,alpha158_kbar,wq101,False,0.226738,0.226738,0.055725,428,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,vwap_dev_20h,alpha158_kbar,alpha158_ohlcv,False,0.222115,0.222115,0.21222,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,q158_imxd_20h,alpha158_kbar,alpha158_rolling_position,False,-0.221001,0.221001,-0.173008,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,q158_ma_20h,alpha158_kbar,alpha158_rolling_price,False,-0.220543,0.220543,-0.217983,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,q158_rank_close_20h,alpha158_kbar,alpha158_rolling,False,0.218485,0.218485,0.156332,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,q158_rank_close_20h,alpha158_price,alpha158_rolling,False,-0.218484,0.218484,-0.153953,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,rev_24h,alpha158_kbar,reversal,False,0.215059,0.215059,0.169611,1067,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,q158_vma_20h,alpha158_kbar,alpha158_rolling_volume,False,0.213181,0.213181,0.112814,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,rev_24h,alpha158_kbar,reversal,False,-0.207751,0.207751,-0.165856,1067,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,q158_rsv_20h,alpha158_kbar,alpha158_rolling,False,-0.207316,0.207316,-0.217937,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,q158_rank_close_20h,alpha158_kbar,alpha158_rolling,False,-0.206894,0.206894,-0.118361,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,q158_kup_open,alpha158_kbar,alpha158_kbar,True,-0.205038,0.205038,-0.171507,663401,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_klow_range,q158_qtlu_20h,alpha158_kbar,alpha158_rolling,False,0.204693,0.204693,0.11464,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,bb_zscore_20h,alpha158_kbar,technical,False,0.202918,0.202918,0.172403,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,bb_zscore_20h,alpha158_price,technical,False,-0.202917,0.202917,-0.169592,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_range,rev_24h,alpha158_kbar,reversal,False,-0.202671,0.202671,-0.12085,1067,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,vwap_dev_20h,alpha158_kbar,alpha158_ohlcv,False,0.202084,0.202084,0.276456,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,vwap_dev_20h,alpha158_price,alpha158_ohlcv,False,-0.202083,0.202083,-0.272821,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,rev_24h,alpha158_kbar,reversal,False,-0.201953,0.201953,0.011231,1067,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,rev_24h,alpha158_price,reversal,False,0.201952,0.201952,-0.020148,1067,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,price_pos_120h,alpha158_kbar,price_position,False,0.201302,0.201302,0.163703,5114,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,q158_cntd_20h,alpha158_kbar,alpha158_rolling_direction,False,0.198716,0.198716,0.145121,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,q158_cntd_20h,alpha158_price,alpha158_rolling_direction,False,-0.198716,0.198716,-0.143078,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,mom_vol_adjusted_20h,alpha158_price,momentum,False,-0.198296,0.198296,-0.187449,659713,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,mom_vol_adjusted_20h,alpha158_kbar,momentum,False,0.198296,0.198296,0.191407,659713,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,q158_qtld_20h,alpha158_kbar,alpha158_rolling,False,0.198234,0.198234,0.163148,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kup_range,up_down_vol_ratio_20h,alpha158_kbar,alpha158_ohlcv,False,-0.197305,0.197305,-0.180721,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,q158_sumd_20h,alpha158_price,alpha158_rolling,False,-0.196786,0.196786,-0.193989,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,q158_sumd_20h,alpha158_kbar,alpha158_rolling,False,0.196786,0.196786,0.197835,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,q158_cntn_20h,alpha158_price,alpha158_rolling,False,0.196568,0.196568,0.137784,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,q158_cntn_20h,alpha158_kbar,alpha158_rolling,False,-0.196568,0.196568,-0.139039,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_kmid_open,q158_sumn_20h,alpha158_kbar,alpha158_rolling_direction,False,-0.19615,0.19615,-0.19443,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
q158_open_close_0h,q158_sumn_20h,alpha158_price,alpha158_rolling_direction,False,0.19615,0.19615,0.190793,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
