factor_i,factor_j,family_i,family_j,same_family,spearman_corr,abs_spearman_corr,pearson_corr,n_pairwise_obs,redundancy_level,recommendation,pair_type
wvma_20h,vol_5h,alpha158_ohlcv,volatility,False,0.62398,0.62398,0.644752,659925,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,price_pos_72h,alpha158_ohlcv,price_position,False,0.61875,0.61875,0.544714,2334,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,mom_20h,alpha158_ohlcv,momentum,False,0.574273,0.574273,0.447767,660563,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,realized_skew_20h,alpha158_ohlcv,realized_shape,False,0.569865,0.569865,0.59851,660563,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,ema_12_26_gap,alpha158_ohlcv,technical_indicators,False,0.561661,0.561661,0.461073,659713,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wvma_20h,q158_high_low_range,alpha158_ohlcv,alpha158,False,0.553096,0.553096,0.403855,659713,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wvma_20h,range_1h,alpha158_ohlcv,range_position,False,0.553096,0.553096,0.403855,659713,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,mom_5h,alpha158_ohlcv,momentum,False,0.544821,0.544821,0.547291,638,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,reversal_5h,alpha158_ohlcv,momentum,False,-0.544821,0.544821,-0.547291,638,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wvma_20h,vol_ratio_20_80,alpha158_ohlcv,volatility,False,0.539097,0.539097,0.32299,654825,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,price_pos_120h,alpha158_ohlcv,price_position,False,0.495844,0.495844,0.504668,4242,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,price_pos_120h,alpha158_ohlcv,price_position,False,0.494415,0.494415,0.435881,650977,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,ma_gap_10_40,alpha158_ohlcv,trend_ma,False,0.473863,0.473863,0.479305,658625,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,vol_of_vol_20h,alpha158_ohlcv,realized_skew_kurtosis,False,0.470194,0.470194,0.430224,1067,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,range_1h,alpha158_ohlcv,range_position,False,0.469581,0.469581,0.573423,663401,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,q158_high_low_range,alpha158_ohlcv,alpha158,False,0.469581,0.469581,0.573423,663401,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,mom_40h,alpha158_ohlcv,momentum,False,0.463401,0.463401,0.344664,658649,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,ma_gap_10_40,alpha158_ohlcv,trend_ma,False,0.436293,0.436293,0.438086,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wvma_20h,realized_kurt_20h,alpha158_ohlcv,realized_shape,False,0.43385,0.43385,0.384014,660563,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wvma_20h,ma_gap_10_40,alpha158_ohlcv,trend_ma,False,0.412015,0.412015,0.25911,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,ma_gap_20_80,alpha158_ohlcv,trend_ma,False,0.410353,0.410353,0.389962,2546,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,mom_5h,alpha158_ohlcv,momentum,False,0.391161,0.391161,0.444306,662921,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,reversal_5h,alpha158_ohlcv,momentum,False,-0.391161,0.391161,-0.444306,662921,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,qvol_ma_ratio_5_20,alpha158_ohlcv,quote_volume_liquidity,False,0.381386,0.381386,0.410613,638,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wvma_20h,rev_24h,alpha158_ohlcv,reversal,False,-0.381014,0.381014,-0.404522,213,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,wq101_alpha53,alpha158_ohlcv,wq101,False,-0.377128,0.377128,-0.120444,428,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,vol_of_vol_20h,alpha158_ohlcv,realized_skew_kurtosis,False,0.365211,0.365211,0.520502,213,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,vol_40h,alpha158_ohlcv,volatility,False,0.358866,0.358866,0.389172,659567,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,volatility_20h,alpha158_ohlcv,volatility,False,0.352694,0.352694,0.408544,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,rev_10h,alpha158_ohlcv,reversal,False,-0.339206,0.339206,-0.301086,660137,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,mom_10h,alpha158_ohlcv,momentum,False,0.339206,0.339206,0.301086,660137,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,downside_vol_20h,alpha158_ohlcv,realized_skew_kurtosis,False,0.32736,0.32736,0.392364,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,vol_5h,alpha158_ohlcv,volatility,False,0.302476,0.302476,0.406054,662921,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,ma_gap_5_20,alpha158_ohlcv,trend_ma,False,0.301564,0.301564,0.289783,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wvma_20h,qvol_ma_ratio_20_80,alpha158_ohlcv,quote_volume_liquidity,False,0.300478,0.300478,0.410532,2546,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,ma_gap_10_40,alpha158_ohlcv,trend_ma,False,0.296113,0.296113,0.402139,1706,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,vol_zscore_20h,alpha158_ohlcv,volume_liquidity,False,-0.292597,0.292597,-0.088529,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wvma_20h,ma_gap_20_80,alpha158_ohlcv,trend_ma,False,0.289876,0.289876,0.197441,2546,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,mom_accel_20h,alpha158_ohlcv,momentum,False,0.289567,0.289567,0.320631,661004,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,qvol_zscore_20h,alpha158_ohlcv,quote_volume_liquidity,False,-0.288588,0.288588,-0.076202,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wvma_20h,klow_close,alpha158_ohlcv,alpha158_ohlcv,True,0.287535,0.287535,0.244395,659713,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_intake
ksft_5h,realized_skew_20h,alpha158_ohlcv,realized_shape,False,0.279079,0.279079,0.2747,661696,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,mom_120h,alpha158_ohlcv,momentum,False,0.274641,0.274641,0.162693,651001,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,mom_10h,alpha158_ohlcv,momentum,False,0.273015,0.273015,0.31148,662441,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,rev_10h,alpha158_ohlcv,reversal,False,-0.273015,0.273015,-0.31148,662441,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,trend_efficiency_24h,alpha158_ohlcv,trend_quality,False,0.26692,0.26692,0.135859,1062,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,breakout_dist_20h,alpha158_ohlcv,breakout,False,0.266397,0.266397,0.148101,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,rsi_14h,alpha158_ohlcv,technical,False,0.259532,0.259532,0.2013,641,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,price_pos_120h,alpha158_ohlcv,price_position,False,0.258248,0.258248,0.260295,5114,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,rev_24h,alpha158_ohlcv,reversal,False,-0.254767,0.254767,-0.404926,213,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,rev_24h,alpha158_ohlcv,reversal,False,-0.246417,0.246417,-0.354016,1067,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,range_1h,alpha158_ohlcv,range_position,False,0.242532,0.242532,0.126822,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,q158_high_low_range,alpha158_ohlcv,alpha158,False,0.242532,0.242532,0.126822,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,xs_rank_vol,alpha158_ohlcv,cross_sectional_normalized,False,0.240292,0.240292,0.214651,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,qvol_ma_ratio_5_20,alpha158_ohlcv,quote_volume_liquidity,False,-0.239254,0.239254,-0.122717,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,qvol_ma_ratio_20_80,alpha158_ohlcv,quote_volume_liquidity,False,0.231333,0.231333,0.36372,2546,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,downside_vol_20h,alpha158_ohlcv,realized_skew_kurtosis,False,-0.230528,0.230528,-0.17477,660563,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,candle_body,alpha158_ohlcv,intraday_candle,False,0.222143,0.222143,0.212233,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,qvol_zscore_20h,alpha158_ohlcv,quote_volume_liquidity,False,0.203463,0.203463,0.171106,638,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,bb_zscore_20h,alpha158_ohlcv,technical,False,0.202918,0.202918,0.172403,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,intraday_ret,alpha158_ohlcv,alpha158_ohlcv,True,0.202084,0.202084,0.276456,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_intake
intraday_ret,rev_24h,alpha158_ohlcv,reversal,False,-0.201953,0.201953,0.011231,1067,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,wq101_alpha101,alpha158_ohlcv,wq101,False,0.201942,0.201942,0.195871,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,vol_zscore_20h,alpha158_ohlcv,volume_liquidity,False,0.201882,0.201882,0.166128,638,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,mom_5h,alpha158_ohlcv,momentum,False,0.198553,0.198553,0.209621,659925,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,reversal_5h,alpha158_ohlcv,momentum,False,-0.198553,0.198553,-0.209621,659925,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,bb_zscore_20h,alpha158_ohlcv,technical,False,0.196926,0.196926,0.230526,638,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,candle_wick_upper,alpha158_ohlcv,intraday_candle,False,-0.194653,0.194653,-0.172923,663401,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,mom_20h,alpha158_ohlcv,momentum,False,0.189101,0.189101,0.225035,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,tech_macd,alpha158_ohlcv,technical,False,0.184625,0.184625,0.024542,659713,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,ma_gap_5_20,alpha158_ohlcv,trend_ma,False,-0.179459,0.179459,-0.122008,641,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,klow_close,alpha158_ohlcv,alpha158_ohlcv,True,0.174914,0.174914,0.108104,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_intake
ksft_5h,mom_5h,alpha158_ohlcv,momentum,False,0.166285,0.166285,0.15565,663135,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,reversal_5h,alpha158_ohlcv,momentum,False,-0.166285,0.166285,-0.15565,663135,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,breakout_dist_20h,alpha158_ohlcv,breakout,False,0.153872,0.153872,0.121814,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,price_volume_corr_20h,alpha158_ohlcv,volume_price,False,0.151112,0.151112,0.16372,659414,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,ksft_5h,alpha158_ohlcv,alpha158_ohlcv,True,0.150161,0.150161,0.160811,659925,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_intake
ksft_5h,price_pos_120h,alpha158_ohlcv,price_position,False,0.139027,0.139027,0.140007,4901,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,ma_gap_20_80,alpha158_ohlcv,trend_ma,False,0.13663,0.13663,0.147078,654801,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,rsi_14h,alpha158_ohlcv,technical,False,0.132907,0.132907,0.031451,641,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,mom_10h,alpha158_ohlcv,momentum,False,0.132492,0.132492,0.113951,662655,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,rev_10h,alpha158_ohlcv,reversal,False,-0.132492,0.132492,-0.113951,662655,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,klow_close,alpha158_ohlcv,alpha158_ohlcv,True,-0.13104,0.13104,-0.135777,663401,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_intake
intraday_ret,mom_40h,alpha158_ohlcv,momentum,False,0.130727,0.130727,0.164731,659567,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,tech_macd,alpha158_ohlcv,technical,False,0.130384,0.130384,0.005647,663401,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,wq101_alpha53,alpha158_ohlcv,wq101,False,0.129403,0.129403,0.029611,214,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,vol_5h,alpha158_ohlcv,volatility,False,0.127153,0.127153,0.081207,638,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,ma_gap_20_80,alpha158_ohlcv,trend_ma,False,0.125257,0.125257,0.312914,3410,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,candle_wick_upper,alpha158_ohlcv,intraday_candle,False,-0.124214,0.124214,-0.103231,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,mom_accel_20h,alpha158_ohlcv,momentum,False,0.123362,0.123362,0.109681,661217,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,candle_wick_upper,alpha158_ohlcv,intraday_candle,False,0.120935,0.120935,0.067403,663401,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,candle_body,alpha158_ohlcv,intraday_candle,False,-0.115509,0.115509,-0.072882,663401,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,ma_gap_10_40,alpha158_ohlcv,trend_ma,False,-0.114336,0.114336,-0.078042,1493,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,wq101_alpha101,alpha158_ohlcv,wq101,False,-0.1116,0.1116,-0.071539,663401,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,tech_macd,alpha158_ohlcv,technical,False,0.104682,0.104682,0.013408,662921,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,candle_wick_lower,alpha158_ohlcv,intraday_candle,False,-0.10358,0.10358,-0.070674,663401,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,ma_gap_20_80,alpha158_ohlcv,trend_ma,False,0.103333,0.103333,-0.002115,3410,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,breakout_dist_20h,alpha158_ohlcv,breakout,False,-0.101305,0.101305,-0.014106,641,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,tech_atr,alpha158_ohlcv,technical,False,0.100194,0.100194,0.023723,641,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,trend_efficiency_24h,alpha158_ohlcv,trend_quality,False,0.099267,0.099267,0.21386,1062,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,mom_20h,alpha158_ohlcv,momentum,False,0.098389,0.098389,0.082648,661696,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,qvol_zscore_20h,alpha158_ohlcv,quote_volume_liquidity,False,0.096131,0.096131,0.084376,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,qvol_ma_ratio_5_20,alpha158_ohlcv,quote_volume_liquidity,False,0.091174,0.091174,0.117279,660539,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,price_pos_120h,alpha158_ohlcv,price_position,False,0.090627,0.090627,0.108345,5114,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,mom_accel_20h,alpha158_ohlcv,momentum,False,0.090283,0.090283,0.09237,660084,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,downside_vol_20h,alpha158_ohlcv,realized_skew_kurtosis,False,-0.088483,0.088483,-0.067192,661696,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,trend_efficiency_24h,alpha158_ohlcv,trend_quality,False,-0.088011,0.088011,-0.047846,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,qvol_zscore_20h,alpha158_ohlcv,quote_volume_liquidity,False,0.087667,0.087667,0.10711,660539,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,vol_zscore_20h,alpha158_ohlcv,volume_liquidity,False,0.087619,0.087619,0.073536,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,mom_5h,alpha158_ohlcv,momentum,False,-0.086434,0.086434,-0.008866,662921,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,reversal_5h,alpha158_ohlcv,momentum,False,0.086434,0.086434,0.008866,662921,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wvma_20h,vol_ratio_5_20,alpha158_ohlcv,volatility,False,-0.085207,0.085207,-0.010948,660563,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,xs_rank_vol,alpha158_ohlcv,cross_sectional_normalized,False,-0.084696,0.084696,-0.05828,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,ma_gap_5_20,alpha158_ohlcv,trend_ma,False,0.083798,0.083798,0.069674,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vwap_dev_20h,wq101_alpha53,alpha158_ohlcv,wq101,False,-0.079209,0.079209,-0.000536,660113,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,qvol_ma_ratio_5_20,alpha158_ohlcv,quote_volume_liquidity,False,-0.076973,0.076973,-0.084827,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,vol_ratio_20_80,alpha158_ohlcv,volatility,False,0.068433,0.068433,0.116479,654013,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,mom_accel_20h,alpha158_ohlcv,momentum,False,-0.068099,0.068099,-0.037316,661004,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,downside_vol_20h,alpha158_ohlcv,realized_skew_kurtosis,False,-0.068014,0.068014,-0.065569,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,qvol_ma_ratio_20_80,alpha158_ohlcv,quote_volume_liquidity,False,0.067957,0.067957,0.00026,3394,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,trend_efficiency_24h,alpha158_ohlcv,trend_quality,False,0.067096,0.067096,0.176156,213,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,bb_zscore_20h,alpha158_ohlcv,technical,False,0.066876,0.066876,0.058751,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,ema_12_26_gap,alpha158_ohlcv,technical_indicators,False,0.066732,0.066732,0.0567,662921,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wvma_20h,rsi_7h,alpha158_ohlcv,technical_indicators,False,-0.066535,0.066535,-0.015709,638,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,mom_40h,alpha158_ohlcv,momentum,False,0.064448,0.064448,0.051623,659780,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
ksft_5h,xs_rank_vol,alpha158_ohlcv,cross_sectional_normalized,False,0.062855,0.062855,0.061842,641,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
intraday_ret,mom_120h,alpha158_ohlcv,momentum,False,0.062273,0.062273,0.07676,651903,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,realized_kurt_20h,alpha158_ohlcv,realized_shape,False,0.060066,0.060066,0.098075,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wvma_20h,trend_efficiency_24h,alpha158_ohlcv,trend_quality,False,0.059829,0.059829,0.165201,213,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
vol_ret_corr_20h,rsi_7h,alpha158_ohlcv,technical_indicators,False,-0.058931,0.058931,0.028558,638,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
klow_close,wq101_alpha53,alpha158_ohlcv,wq101,False,-0.058437,0.058437,-0.103685,428,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
