factor_name,category,expected_direction,direction_source,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,t_stat,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,notes
q158_imax_20h,alpha158_rolling_position,conditional,factor_registry,4h,0.01307592,0.01307592,14.4978,17785,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMAX20: IdxMax(high,20) / 20; bars since latest 20h high, scaled by window"
q158_imax_20h,alpha158_rolling_position,conditional,factor_registry,24h,0.00891392,0.00891392,9.6992,17765,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMAX20: IdxMax(high,20) / 20; bars since latest 20h high, scaled by window"
q158_imax_20h,alpha158_rolling_position,conditional,factor_registry,72h,0.00235836,0.00235836,2.7168,17717,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMAX20: IdxMax(high,20) / 20; bars since latest 20h high, scaled by window"
q158_imin_20h,alpha158_rolling_position,conditional,factor_registry,1h,-0.00789046,-0.00789046,-9.0457,17756,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMIN20: IdxMin(low,20) / 20; bars since latest 20h low, scaled by window"
q158_imin_20h,alpha158_rolling_position,conditional,factor_registry,4h,-0.01141324,-0.01141324,-12.7685,17754,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMIN20: IdxMin(low,20) / 20; bars since latest 20h low, scaled by window"
q158_imin_20h,alpha158_rolling_position,conditional,factor_registry,24h,-0.01377994,-0.01377994,-15.3021,17734,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMIN20: IdxMin(low,20) / 20; bars since latest 20h low, scaled by window"
q158_imin_20h,alpha158_rolling_position,conditional,factor_registry,72h,-0.00834016,-0.00834016,-9.5861,17686,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMIN20: IdxMin(low,20) / 20; bars since latest 20h low, scaled by window"
q158_imxd_20h,alpha158_rolling_position,conditional,factor_registry,1h,0.01074397,0.01074397,11.7583,17787,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMXD20: (IdxMax(high,20)-IdxMin(low,20)) / 20; relative recency of high versus low"
q158_imxd_20h,alpha158_rolling_position,conditional,factor_registry,4h,0.01583179,0.01583179,16.9504,17785,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMXD20: (IdxMax(high,20)-IdxMin(low,20)) / 20; relative recency of high versus low"
q158_imxd_20h,alpha158_rolling_position,conditional,factor_registry,24h,0.01385415,0.01385415,14.4108,17765,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMXD20: (IdxMax(high,20)-IdxMin(low,20)) / 20; relative recency of high versus low"
q158_imxd_20h,alpha158_rolling_position,conditional,factor_registry,72h,0.00603169,0.00603169,6.6764,17717,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMXD20: (IdxMax(high,20)-IdxMin(low,20)) / 20; relative recency of high versus low"
