factor_i,factor_j,family_i,family_j,same_family,spearman_corr,abs_spearman_corr,pearson_corr,n_pairwise_obs,redundancy_level,recommendation,pair_type
a101_volume_cap_alpha_min_80_80,q158_high_low_range,alpha101_curated_volume_cap_regression,alpha158,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,q158_high_low_range,alpha101_curated_volume_cap_regression,alpha158,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,vwap_dev_20h,alpha101_curated_volume_cap_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,vwap_dev_20h,alpha101_curated_volume_cap_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,wvma_20h,alpha101_curated_volume_cap_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,wvma_20h,alpha101_curated_volume_cap_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,vol_ret_corr_20h,alpha101_curated_volume_cap_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,vol_ret_corr_20h,alpha101_curated_volume_cap_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,intraday_ret,alpha101_curated_volume_cap_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,intraday_ret,alpha101_curated_volume_cap_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,klow_close,alpha101_curated_volume_cap_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,klow_close,alpha101_curated_volume_cap_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,ksft_5h,alpha101_curated_volume_cap_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,ksft_5h,alpha101_curated_volume_cap_regression,alpha158_ohlcv,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,tech_macd,alpha101_curated_volume_cap_regression,technical,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,tech_macd,alpha101_curated_volume_cap_regression,technical,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,tech_atr,alpha101_curated_volume_cap_regression,technical,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,tech_atr,alpha101_curated_volume_cap_regression,technical,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,mom_5h,alpha101_curated_volume_cap_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,mom_5h,alpha101_curated_volume_cap_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,mom_10h,alpha101_curated_volume_cap_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,mom_10h,alpha101_curated_volume_cap_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,mom_40h,alpha101_curated_volume_cap_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,mom_40h,alpha101_curated_volume_cap_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,rev_10h,alpha101_curated_volume_cap_regression,reversal,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,rev_10h,alpha101_curated_volume_cap_regression,reversal,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,rev_24h,alpha101_curated_volume_cap_regression,reversal,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,rev_24h,alpha101_curated_volume_cap_regression,reversal,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,vol_5h,alpha101_curated_volume_cap_regression,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,vol_5h,alpha101_curated_volume_cap_regression,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,vol_40h,alpha101_curated_volume_cap_regression,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,vol_40h,alpha101_curated_volume_cap_regression,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,vol_ratio_5_20,alpha101_curated_volume_cap_regression,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,vol_ratio_5_20,alpha101_curated_volume_cap_regression,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,range_1h,alpha101_curated_volume_cap_regression,range_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,range_1h,alpha101_curated_volume_cap_regression,range_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,price_pos_72h,alpha101_curated_volume_cap_regression,price_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,price_pos_72h,alpha101_curated_volume_cap_regression,price_position,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,vol_zscore_20h,alpha101_curated_volume_cap_regression,volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,vol_zscore_20h,alpha101_curated_volume_cap_regression,volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,vol_zscore_48h,alpha101_curated_volume_cap_regression,volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,vol_zscore_48h,alpha101_curated_volume_cap_regression,volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,qvol_zscore_20h,alpha101_curated_volume_cap_regression,quote_volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,qvol_zscore_20h,alpha101_curated_volume_cap_regression,quote_volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,qvol_zscore_48h,alpha101_curated_volume_cap_regression,quote_volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,qvol_zscore_48h,alpha101_curated_volume_cap_regression,quote_volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,ma_gap_5_20,alpha101_curated_volume_cap_regression,trend_ma,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,ma_gap_5_20,alpha101_curated_volume_cap_regression,trend_ma,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,ma_gap_10_40,alpha101_curated_volume_cap_regression,trend_ma,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,ma_gap_10_40,alpha101_curated_volume_cap_regression,trend_ma,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,breakout_dist_20h,alpha101_curated_volume_cap_regression,breakout,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,breakout_dist_20h,alpha101_curated_volume_cap_regression,breakout,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,breakout_dist_48h,alpha101_curated_volume_cap_regression,breakout,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,breakout_dist_48h,alpha101_curated_volume_cap_regression,breakout,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,candle_body,alpha101_curated_volume_cap_regression,intraday_candle,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,candle_body,alpha101_curated_volume_cap_regression,intraday_candle,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,candle_wick_upper,alpha101_curated_volume_cap_regression,intraday_candle,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,candle_wick_upper,alpha101_curated_volume_cap_regression,intraday_candle,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,candle_wick_lower,alpha101_curated_volume_cap_regression,intraday_candle,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,candle_wick_lower,alpha101_curated_volume_cap_regression,intraday_candle,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,xs_rank_ret_1h,alpha101_curated_volume_cap_regression,cross_sectional_normalized,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,xs_rank_ret_1h,alpha101_curated_volume_cap_regression,cross_sectional_normalized,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,xs_rank_vol,alpha101_curated_volume_cap_regression,cross_sectional_normalized,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,xs_rank_vol,alpha101_curated_volume_cap_regression,cross_sectional_normalized,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,ema_12_26_gap,alpha101_curated_volume_cap_regression,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,ema_12_26_gap,alpha101_curated_volume_cap_regression,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,rsi_7h,alpha101_curated_volume_cap_regression,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,rsi_7h,alpha101_curated_volume_cap_regression,technical_indicators,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,downside_vol_20h,alpha101_curated_volume_cap_regression,realized_skew_kurtosis,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,downside_vol_20h,alpha101_curated_volume_cap_regression,realized_skew_kurtosis,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,vol_of_vol_20h,alpha101_curated_volume_cap_regression,realized_skew_kurtosis,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,vol_of_vol_20h,alpha101_curated_volume_cap_regression,realized_skew_kurtosis,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,mom_accel_20h,alpha101_curated_volume_cap_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,mom_accel_20h,alpha101_curated_volume_cap_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,qvol_ma_ratio_5_20,alpha101_curated_volume_cap_regression,quote_volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,qvol_ma_ratio_5_20,alpha101_curated_volume_cap_regression,quote_volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,ma_gap_20_80,alpha101_curated_volume_cap_regression,trend_ma,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,ma_gap_20_80,alpha101_curated_volume_cap_regression,trend_ma,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,taker_buy_ratio_20h,alpha101_curated_volume_cap_regression,taker_imbalance,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,taker_buy_ratio_20h,alpha101_curated_volume_cap_regression,taker_imbalance,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,taker_buy_zscore_20h,alpha101_curated_volume_cap_regression,taker_imbalance,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,taker_buy_zscore_20h,alpha101_curated_volume_cap_regression,taker_imbalance,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,taker_buy_delta_5h,alpha101_curated_volume_cap_regression,taker_imbalance,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,taker_buy_delta_5h,alpha101_curated_volume_cap_regression,taker_imbalance,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,funding_rate_level_20h,alpha101_curated_volume_cap_regression,funding_rate,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,funding_rate_level_20h,alpha101_curated_volume_cap_regression,funding_rate,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,funding_rate_change_24h,alpha101_curated_volume_cap_regression,funding_rate,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,funding_rate_change_24h,alpha101_curated_volume_cap_regression,funding_rate,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,mom_72h,alpha101_curated_volume_cap_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,mom_72h,alpha101_curated_volume_cap_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,mom_120h,alpha101_curated_volume_cap_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,mom_120h,alpha101_curated_volume_cap_regression,momentum,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,rev_1h,alpha101_curated_volume_cap_regression,reversal,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,rev_1h,alpha101_curated_volume_cap_regression,reversal,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,rev_72h,alpha101_curated_volume_cap_regression,reversal,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,rev_72h,alpha101_curated_volume_cap_regression,reversal,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,vol_ratio_20_80,alpha101_curated_volume_cap_regression,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,vol_ratio_20_80,alpha101_curated_volume_cap_regression,volatility,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,realized_skew_20h,alpha101_curated_volume_cap_regression,realized_shape,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,realized_skew_20h,alpha101_curated_volume_cap_regression,realized_shape,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,realized_kurt_20h,alpha101_curated_volume_cap_regression,realized_shape,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,realized_kurt_20h,alpha101_curated_volume_cap_regression,realized_shape,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,amihud_illiquidity_20h,alpha101_curated_volume_cap_regression,liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,amihud_illiquidity_20h,alpha101_curated_volume_cap_regression,liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,qvol_ma_ratio_20_80,alpha101_curated_volume_cap_regression,quote_volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,qvol_ma_ratio_20_80,alpha101_curated_volume_cap_regression,quote_volume_liquidity,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,price_volume_corr_20h,alpha101_curated_volume_cap_regression,volume_price,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_56_84,price_volume_corr_20h,alpha101_curated_volume_cap_regression,volume_price,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
a101_volume_cap_alpha_min_80_80,trend_efficiency_24h,alpha101_curated_volume_cap_regression,trend_quality,False,,,,0,INSUFFICIENT_DATA,Insufficient pairwise observations.,intake_vs_baseline
