factor_i,factor_j,family_i,family_j,same_family,spearman_corr,abs_spearman_corr,pearson_corr,n_pairwise_obs,redundancy_level,recommendation,pair_type
wq101_alpha49,q158_ksft_range,wq101,alpha158_kbar,False,-0.644245,0.644245,-0.040973,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha49,q158_ksft_open,wq101,alpha158_kbar,False,-0.641765,0.641765,-0.019819,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha51,q158_ksft_range,wq101,alpha158_kbar,False,-0.633087,0.633087,-0.040902,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,tech_atr,wq101,technical,False,-0.633026,0.633026,-0.711642,644877,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha51,q158_ksft_open,wq101,alpha158_kbar,False,-0.631205,0.631205,-0.019752,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha49,wq101_alpha54,wq101,wq101,True,0.608159,0.608159,0.038128,402962,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,q158_open_close_2h,wq101,alpha158_price,False,0.601966,0.601966,0.392606,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha51,wq101_alpha54,wq101,wq101,True,0.598547,0.598547,0.038041,402962,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,rev_10h,wq101,reversal,False,0.565799,0.565799,0.295747,661909,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,mom_10h,wq101,momentum,False,-0.565799,0.565799,-0.295747,661909,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,q158_resi_30h,wq101,alpha158_rolling_regression,False,-0.562896,0.562896,-0.380957,428,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha49,rev_2h,wq101,reversal,False,0.562462,0.562462,-0.006246,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,rsi_7h,wq101,technical_indicators,False,-0.557955,0.557955,-0.464063,641,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha51,rev_2h,wq101,reversal,False,0.556688,0.556688,-0.006042,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha49,q158_low_close_2h,wq101,alpha158_price,False,0.556144,0.556144,-0.016067,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha51,q158_low_close_2h,wq101,alpha158_price,False,0.552438,0.552438,-0.015825,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha49,q158_high_close_2h,wq101,alpha158_price,False,0.549698,0.549698,0.015589,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha51,q158_high_close_2h,wq101,alpha158_price,False,0.547138,0.547138,0.015781,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha51,q158_open_close_2h,wq101,alpha158_price,False,0.527717,0.527717,0.006171,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,a101_volume_high_alpha_min_84_84,wq101,alpha101_curated_volume_price_regression,False,-0.523141,0.523141,-0.004392,313846,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha49,q158_open_close_2h,wq101,alpha158_price,False,0.520661,0.520661,0.005881,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_kup_open,wq101,alpha158_kbar,False,-0.520253,0.520253,-0.040677,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,xs_rank_vol,wq101,cross_sectional_normalized,False,0.506217,0.506217,0.098919,645088,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha49,q158_low_close_0h,wq101,alpha158_price,False,0.485388,0.485388,0.011614,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha51,q158_low_close_0h,wq101,alpha158_price,False,0.477832,0.477832,0.01159,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,candle_wick_lower,wq101,intraday_candle,False,0.47326,0.47326,0.046585,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_klow_range,wq101,alpha158_kbar,False,0.473257,0.473257,0.046572,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha49,q158_high_close_0h,wq101,alpha158_price,False,0.468207,0.468207,0.011859,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,q158_qtlu_30h,wq101,alpha158_rolling,False,0.464073,0.464073,0.336065,428,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_ma_5h,wq101,alpha158_rolling_price,False,0.463188,0.463188,0.015334,661671,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha51,q158_high_close_0h,wq101,alpha158_price,False,0.459444,0.459444,0.011793,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,q158_low_close_2h,wq101,alpha158_price,False,0.453382,0.453382,0.311573,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,q158_rank_close_30h,wq101,alpha158_rolling,False,-0.44077,0.44077,-0.310391,428,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,q158_high_close_2h,wq101,alpha158_price,False,0.439305,0.439305,0.252888,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,rev_2h,wq101,reversal,False,0.433114,0.433114,0.297726,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,wq101_alpha54,wq101,wq101,True,-0.425752,0.425752,-0.029227,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,wq101_alpha51,wq101,wq101,True,0.421757,0.421757,0.040292,662337,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_intake
wq101_alpha49,taker_buy_zscore_20h,wq101,taker_imbalance,False,-0.418114,0.418114,-0.039166,336636,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,reversal_5h,wq101,momentum,False,0.416629,0.416629,0.214549,661696,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,mom_5h,wq101,momentum,False,-0.416629,0.416629,-0.214549,661696,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,tech_macd,wq101,technical,False,-0.414951,0.414951,-0.055178,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_ksft_range,wq101,alpha158_kbar,False,0.410346,0.410346,0.027336,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,wq101_alpha49,wq101,wq101,True,0.408392,0.408392,0.039889,662337,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_intake
wq101_alpha51,taker_buy_zscore_20h,wq101,taker_imbalance,False,-0.40778,0.40778,-0.039122,336636,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,a101_volume_low_alpha_min_84_120,wq101,alpha101_curated_volume_price_regression,False,-0.404896,0.404896,-0.003766,336982,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_high_close_0h,wq101,alpha158_price,False,-0.400405,0.400405,-0.041684,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_ksft_open,wq101,alpha158_kbar,False,0.399806,0.399806,0.026374,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_close_close_4h,wq101,alpha158_price,False,0.392833,0.392833,0.012722,661671,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,wq101_alpha41,wq101,wq101,True,0.389329,0.389329,0.497804,850,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha51,rsi_7h,wq101,technical_indicators,False,-0.387589,0.387589,-0.027095,641,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_high_close_4h,wq101,alpha158_price,False,0.386088,0.386088,0.013549,661671,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,ema_12_26_gap,wq101,technical_indicators,False,0.384193,0.384193,-0.006367,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,wq101_alpha101,wq101,wq101,True,-0.376209,0.376209,-0.145877,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_ma_10h,wq101,alpha158_rolling_price,False,0.370811,0.370811,0.011564,661884,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha49,rsi_7h,wq101,technical_indicators,False,-0.368531,0.368531,-0.026701,641,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_kup_range,wq101,alpha158_kbar,False,-0.366664,0.366664,-0.04246,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,candle_wick_upper,wq101,intraday_candle,False,-0.366653,0.366653,-0.042454,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,reversal_5h,wq101,momentum,False,0.363567,0.363567,0.021116,641,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,mom_5h,wq101,momentum,False,-0.363567,0.363567,-0.021116,641,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,q158_open_close_0h,wq101,alpha158_price,False,0.362526,0.362526,0.122915,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,intraday_ret,wq101,alpha158_ohlcv,False,-0.362526,0.362526,-0.124181,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,q158_kmid_open,wq101,alpha158_kbar,False,-0.362526,0.362526,-0.124181,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,candle_body,wq101,intraday_candle,False,-0.358269,0.358269,-0.142474,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,q158_kmid_range,wq101,alpha158_kbar,False,-0.358241,0.358241,-0.142464,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_resi_20h,wq101,alpha158_rolling_regression,False,-0.345039,0.345039,-0.009962,662312,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha51,q158_rank_close_30h,wq101,alpha158_rolling,False,-0.344956,0.344956,0.012395,428,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_open_close_4h,wq101,alpha158_price,False,0.343007,0.343007,0.010621,661671,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_low_close_4h,wq101,alpha158_price,False,0.342175,0.342175,0.00869,661671,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,vol_5h,wq101,volatility,False,-0.340947,0.340947,-0.047275,641,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_rank_close_20h,wq101,alpha158_rolling,False,-0.339892,0.339892,-0.02729,662312,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_qtlu_20h,wq101,alpha158_rolling,False,0.339774,0.339774,0.009205,662312,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_sump_20h,wq101,alpha158_rolling_direction,False,-0.330539,0.330539,-0.031039,7648,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,range_breakout_vol_confirm_20h,wq101,breakout,False,-0.329657,0.329657,-0.045264,21594,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_rsv_30h,wq101,alpha158_rolling,False,-0.329579,0.329579,-0.03678,645510,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,bb_zscore_20h,wq101,technical,False,-0.326325,0.326325,-0.032557,660539,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha49,q158_rank_close_30h,wq101,alpha158_rolling,False,-0.326199,0.326199,0.018383,428,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,volume_pressure_20h,wq101,volume_price,False,-0.325977,0.325977,-0.002649,7648,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,mom_20h,wq101,momentum,False,-0.32359,0.32359,-0.014011,7648,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_roc_20h,wq101,alpha158_rolling_price,False,0.32359,0.32359,0.018279,7648,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,mom_10h,wq101,momentum,False,-0.323416,0.323416,-0.011215,8070,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,rev_10h,wq101,reversal,False,0.323416,0.323416,0.011215,8070,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha51,mom_5h,wq101,momentum,False,-0.321378,0.321378,-0.010002,661696,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha51,reversal_5h,wq101,momentum,False,0.321378,0.321378,0.010002,661696,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_rank_close_30h,wq101,alpha158_rolling,False,-0.320734,0.320734,-0.030239,645510,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,rsi_14h,wq101,technical,False,-0.320651,0.320651,-0.038573,644877,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_rsv_20h,wq101,alpha158_rolling,False,-0.3202,0.3202,-0.03082,645088,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha49,reversal_5h,wq101,momentum,False,0.319228,0.319228,0.009878,661696,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha49,mom_5h,wq101,momentum,False,-0.319228,0.319228,-0.009878,661696,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_min_5h,wq101,alpha158_rolling_price,False,0.319018,0.319018,0.003087,661671,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_max_10h,wq101,alpha158_rolling_price,False,0.31901,0.31901,0.004453,661884,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_sumd_20h,wq101,alpha158_rolling,False,-0.318678,0.318678,-0.030672,7648,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_klen_open,wq101,alpha158_kbar,False,-0.318154,0.318154,-0.04164,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,range_1h,wq101,range_position,False,-0.317912,0.317912,-0.041743,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_high_low_range,wq101,alpha158,False,-0.317912,0.317912,-0.041743,854,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_rank_close_20h,wq101,alpha158_rolling,False,-0.315641,0.315641,-0.025628,645088,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,mom_vol_adjusted_20h,wq101,momentum,False,-0.315335,0.315335,-0.030136,7612,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,mom_5h,wq101,momentum,False,-0.314769,0.314769,-0.007431,8280,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,reversal_5h,wq101,momentum,False,0.314769,0.314769,0.007431,8280,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,vwap_dev_20h,wq101,alpha158_ohlcv,False,-0.312766,0.312766,-0.014146,643351,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,ema_12_26_gap,wq101,technical_indicators,False,-0.311744,0.311744,-0.016797,8490,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,bb_zscore_20h,wq101,technical,False,-0.310669,0.310669,-0.026389,643351,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_resi_30h,wq101,alpha158_rolling_regression,False,-0.308394,0.308394,-0.008554,661352,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_sumn_20h,wq101,alpha158_rolling_direction,False,0.308212,0.308212,0.028723,7648,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,breakout_dist_20h,wq101,breakout,False,-0.308182,0.308182,-0.03021,645088,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_max_5h,wq101,alpha158_rolling_price,False,0.307654,0.307654,0.004578,661671,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_ma_10h,wq101,alpha158_rolling_price,False,0.306912,0.306912,0.008188,644666,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,downside_vol_20h,wq101,realized_skew_kurtosis,False,0.306484,0.306484,0.050635,7648,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_qtlu_20h,wq101,alpha158_rolling,False,0.305962,0.305962,0.014988,645088,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_rsv_20h,wq101,alpha158_rolling,False,-0.305237,0.305237,-0.026184,662312,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,breakout_dist_20h,wq101,breakout,False,-0.303009,0.303009,-0.025976,662312,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_ma_20h,wq101,alpha158_rolling_price,False,0.30294,0.30294,0.009744,645088,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_ma_5h,wq101,alpha158_rolling_price,False,0.302269,0.302269,0.00686,644456,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,amihud_illiquidity_20h,wq101,liquidity,False,0.299228,0.299228,0.048075,7612,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_qtlu_30h,wq101,alpha158_rolling,False,0.298834,0.298834,0.014566,645510,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,ksft_5h,wq101,alpha158_ohlcv,False,-0.298077,0.298077,0.002141,641,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_max_30h,wq101,alpha158_rolling_price,False,0.297542,0.297542,0.010432,645510,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_ma_30h,wq101,alpha158_rolling_price,False,0.297185,0.297185,0.010717,645510,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,vwap_dev_20h,wq101,alpha158_ohlcv,False,-0.297167,0.297167,-0.011838,660539,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_max_20h,wq101,alpha158_rolling_price,False,0.295548,0.295548,0.010603,645088,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,a101_volume_xs_z_mean_neg_112h,wq101,alpha101_curated_volume_crowding,False,-0.294156,0.294156,-0.008124,314302,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_high_close_4h,wq101,alpha158_price,False,0.294114,0.294114,0.014955,644456,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_rank_close_30h,wq101,alpha158_rolling,False,-0.292359,0.292359,-0.024394,661352,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,wq101_alpha9,wq101,wq101,True,0.291683,0.291683,0.026721,661696,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_qtld_20h,wq101,alpha158_rolling,False,0.289208,0.289208,-0.002876,645088,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,mom_accel_20h,wq101,momentum,False,-0.288892,0.288892,-0.140043,661857,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha51,q158_resi_30h,wq101,alpha158_rolling_regression,False,-0.288645,0.288645,-0.081072,428,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_qtld_30h,wq101,alpha158_rolling,False,0.287918,0.287918,-0.001078,645510,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,q158_ksft_open,wq101,alpha158_kbar,False,-0.286027,0.286027,-0.097554,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_max_20h,wq101,alpha158_rolling_price,False,0.285732,0.285732,0.004265,662312,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_sumd_30h,wq101,alpha158_rolling_direction,False,-0.285245,0.285245,-0.027204,7226,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_max_60h,wq101,alpha158_rolling_price,False,0.284548,0.284548,0.010772,646776,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_max_10h,wq101,alpha158_rolling_price,False,0.283399,0.283399,0.010518,644666,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_close_close_4h,wq101,alpha158_price,False,0.282397,0.282397,0.00697,644456,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha49,q158_resi_30h,wq101,alpha158_rolling_regression,False,-0.27907,0.27907,-0.063665,428,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha46,q158_ksft_range,wq101,alpha158_kbar,False,-0.278552,0.278552,-0.106743,661483,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha24,q158_high_close_0h,wq101,alpha158_price,False,0.276525,0.276525,0.040264,8490,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,rsi_14h,wq101,technical,False,-0.276046,0.276046,-0.028289,662098,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
wq101_alpha23,q158_ma_20h,wq101,alpha158_rolling_price,False,0.275847,0.275847,0.008358,662312,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
