wq101_alpha35,wq101,conditional,factor_registry,24h,0.01562008,0.01562008,17.4713,17752,186.1,3307651,0.001056,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#35: ts_rank(volume,32)*(1-ts_rank(close+high-low,16))*(1-ts_rank(returns,32)); adapted to 1h panel"
wq101_alpha35,wq101,conditional,factor_registry,72h,0.00893394,0.00893394,10.3611,17704,186.1,3307651,0.001056,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#35: ts_rank(volume,32)*(1-ts_rank(close+high-low,16))*(1-ts_rank(returns,32)); adapted to 1h panel"
wq101_alpha43,wq101,conditional,factor_registry,1h,0.009322,0.009322,11.4201,17768,185.5,3297170,0.004221,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#43: ts_rank(volume/adv20,20)*ts_rank(-delta(close,7),8); adapted to 1h panel"
wq101_alpha43,wq101,conditional,factor_registry,4h,0.00856634,0.00856634,10.3763,17766,185.5,3297170,0.004221,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#43: ts_rank(volume/adv20,20)*ts_rank(-delta(close,7),8); adapted to 1h panel"
wq101_alpha43,wq101,conditional,factor_registry,24h,0.00843566,0.00843566,10.2489,17746,185.5,3297170,0.004221,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#43: ts_rank(volume/adv20,20)*ts_rank(-delta(close,7),8); adapted to 1h panel"
wq101_alpha43,wq101,conditional,factor_registry,72h,0.00604682,0.00604682,7.5264,17698,185.5,3297170,0.004221,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#43: ts_rank(volume/adv20,20)*ts_rank(-delta(close,7),8); adapted to 1h panel"
wq101_alpha52,wq101,conditional,factor_registry,1h,0.00505411,0.00505411,5.473,17566,185.1,3251699,0.017954,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#52: -delta(ts_min(low,5),5)*rank((sum(returns,240)-sum(returns,20))/220)*ts_rank(volume,5); rank is cross-sectional per timestamp"
wq101_alpha52,wq101,conditional,factor_registry,4h,0.00911774,0.00911774,9.6222,17564,185.1,3251699,0.017954,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#52: -delta(ts_min(low,5),5)*rank((sum(returns,240)-sum(returns,20))/220)*ts_rank(volume,5); rank is cross-sectional per timestamp"
wq101_alpha52,wq101,conditional,factor_registry,24h,0.00769851,0.00769851,7.9642,17544,185.1,3251699,0.017954,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#52: -delta(ts_min(low,5),5)*rank((sum(returns,240)-sum(returns,20))/220)*ts_rank(volume,5); rank is cross-sectional per timestamp"
wq101_alpha52,wq101,conditional,factor_registry,72h,0.0039773,0.0039773,4.2522,17496,185.1,3251699,0.017954,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#52: -delta(ts_min(low,5),5)*rank((sum(returns,240)-sum(returns,20))/220)*ts_rank(volume,5); rank is cross-sectional per timestamp"
