factor_i,factor_j,family_i,family_j,same_family,spearman_corr,abs_spearman_corr,pearson_corr,n_pairwise_obs,redundancy_level,recommendation,pair_type
funding_rate_zscore_80h,volatility_20h,funding_rate,volatility,False,-0.092055,0.092055,0.004802,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,vol_40h,funding_rate,volatility,False,-0.091862,0.091862,0.005519,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,funding_rate_zscore_80h,funding_rate,funding_rate,True,0.090316,0.090316,0.054793,6142,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_intake
funding_rate_zscore_80h,bb_zscore_20h,funding_rate,technical,False,0.081547,0.081547,0.072959,113058,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,vol_ratio_20_80,funding_rate,volatility,False,-0.081404,0.081404,-0.111992,525743,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,qvol_ma_ratio_20_80,funding_rate,quote_volume_liquidity,False,0.079464,0.079464,-0.126806,2462,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,downside_vol_20h,funding_rate,realized_skew_kurtosis,False,-0.079293,0.079293,-0.023335,530203,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,price_pos_72h,funding_rate,price_position,False,0.079192,0.079192,0.017244,51283,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,rsi_7h,funding_rate,technical_indicators,False,-0.074337,0.074337,0.013821,617,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,vol_ret_corr_20h,funding_rate,alpha158_ohlcv,False,0.072048,0.072048,-0.027725,529423,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,price_volume_corr_20h,funding_rate,volume_price,False,0.071036,0.071036,0.108761,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,amihud_illiquidity_20h,funding_rate,liquidity,False,-0.07097,0.07097,0.022172,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,price_volume_corr_20h,funding_rate,volume_price,False,0.070501,0.070501,-0.029463,528948,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,mom_20h,funding_rate,momentum,False,0.068217,0.068217,-0.053478,530451,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,vol_ret_corr_20h,funding_rate,alpha158_ohlcv,False,0.067948,0.067948,0.105295,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,ma_gap_10_40,funding_rate,trend_ma,False,-0.067931,0.067931,0.002818,822,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,mom_40h,funding_rate,momentum,False,0.067224,0.067224,-0.075869,529335,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,mom_10h,funding_rate,momentum,False,0.064965,0.064965,-0.086054,529792,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,rev_10h,funding_rate,reversal,False,-0.064965,0.064965,0.086054,529792,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,taker_buy_ratio_20h,funding_rate,taker_imbalance,False,0.064335,0.064335,-0.002071,268397,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,vol_of_vol_20h,funding_rate,realized_skew_kurtosis,False,-0.063437,0.063437,-0.059716,113084,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,qvol_ma_ratio_20_80,funding_rate,quote_volume_liquidity,False,0.062501,0.062501,-0.036699,2257,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,price_pos_120h,funding_rate,price_position,False,0.062399,0.062399,-0.005765,4098,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,mom_accel_20h,funding_rate,momentum,False,-0.061974,0.061974,-0.0166,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,price_pos_72h,funding_rate,price_position,False,0.061301,0.061301,-0.00673,51177,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,rev_10h,funding_rate,reversal,False,-0.060239,0.060239,-0.06632,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,mom_10h,funding_rate,momentum,False,0.060239,0.060239,0.06632,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,trend_efficiency_24h,funding_rate,trend_quality,False,-0.059712,0.059712,-0.089176,113060,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,range_4h,funding_rate,range_position,False,-0.057407,0.057407,-0.062615,47701,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,tech_macd,funding_rate,technical,False,-0.056019,0.056019,-0.000271,529648,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,rev_3h,funding_rate,reversal,False,-0.054999,0.054999,-0.029862,47701,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,vol_of_vol_20h,funding_rate,realized_skew_kurtosis,False,-0.05439,0.05439,-0.04322,206,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,wvma_20h,funding_rate,alpha158_ohlcv,False,-0.054186,0.054186,-0.099201,529423,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,tech_macd,funding_rate,technical,False,0.053647,0.053647,-0.000295,529382,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,rsi_7h,funding_rate,technical_indicators,False,-0.052959,0.052959,0.001563,822,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,qvol_ma_ratio_5_20,funding_rate,quote_volume_liquidity,False,-0.051827,0.051827,-0.091723,113058,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,funding_rate_change_24h,funding_rate,funding_rate,True,0.051312,0.051312,0.106569,582107,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_intake
funding_rate_level_20h,ma_gap_20_80,funding_rate,trend_ma,False,0.050582,0.050582,-0.072898,2462,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,realized_skew_20h,funding_rate,realized_shape,False,0.048397,0.048397,-0.036524,530203,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,realized_skew_20h,funding_rate,realized_shape,False,0.045671,0.045671,0.07204,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,trend_efficiency_24h,funding_rate,trend_quality,False,-0.045039,0.045039,-0.011193,206,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,mom_accel_20h,funding_rate,momentum,False,-0.042846,0.042846,0.046362,530110,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,candle_wick_lower,funding_rate,intraday_candle,False,0.040847,0.040847,0.058506,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,intraday_ret,funding_rate,alpha158_ohlcv,False,-0.039948,0.039948,-0.02702,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,vol_zscore_48h,funding_rate,volume_liquidity,False,-0.039372,0.039372,-0.051431,318158,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,volatility_20h,funding_rate,volatility,False,-0.038847,0.038847,-0.08874,530203,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,vol_zscore_20h,funding_rate,volume_liquidity,False,-0.0388,0.0388,-0.033866,113058,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,vol_ratio_20_80,funding_rate,volatility,False,-0.037894,0.037894,-0.071552,3899,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,vol_5h,funding_rate,volatility,False,-0.036872,0.036872,-0.093003,529587,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,taker_buy_zscore_20h,funding_rate,taker_imbalance,False,-0.036028,0.036028,-0.013588,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,qvol_zscore_20h,funding_rate,quote_volume_liquidity,False,-0.033748,0.033748,-0.030168,113058,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,q158_high_low_range,funding_rate,alpha158,False,0.033506,0.033506,-0.121594,529648,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,range_1h,funding_rate,range_position,False,0.033506,0.033506,-0.121594,529648,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,mom_5h,funding_rate,momentum,False,0.033279,0.033279,-0.053583,529587,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,reversal_5h,funding_rate,momentum,False,-0.033279,0.033279,0.053583,529587,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,q158_high_low_range,funding_rate,alpha158,False,-0.031415,0.031415,-0.062948,529382,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,range_1h,funding_rate,range_position,False,-0.031415,0.031415,-0.062948,529382,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,realized_kurt_20h,funding_rate,realized_shape,False,-0.028825,0.028825,-0.062266,530451,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,vol_5h,funding_rate,volatility,False,0.028558,0.028558,-0.134753,529853,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,rev_1h,funding_rate,reversal,False,0.028532,0.028532,0.029773,52237,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,candle_body,funding_rate,intraday_candle,False,-0.028447,0.028447,-0.008609,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,rev_1h,funding_rate,reversal,False,-0.028288,0.028288,-0.013517,19519,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,vol_ratio_5_20,funding_rate,volatility,False,0.027778,0.027778,0.034928,529671,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,qvol_zscore_48h,funding_rate,quote_volume_liquidity,False,-0.027766,0.027766,-0.042057,318158,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,amihud_illiquidity_20h,funding_rate,liquidity,False,0.026445,0.026445,0.071555,529196,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,klow_close,funding_rate,alpha158_ohlcv,False,0.025951,0.025951,0.074314,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,wq101_alpha101,funding_rate,wq101,False,-0.025667,0.025667,-0.012388,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,realized_kurt_20h,funding_rate,realized_shape,False,-0.024813,0.024813,-0.053525,530203,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,mom_10h,funding_rate,momentum,False,0.023591,0.023591,-0.009546,530058,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,rev_10h,funding_rate,reversal,False,-0.023591,0.023591,0.009546,530058,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,klow_close,funding_rate,alpha158_ohlcv,False,0.020591,0.020591,-0.100835,529648,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,wq101_alpha53,funding_rate,wq101,False,0.02021,0.02021,0.001867,113084,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,reversal_5h,funding_rate,momentum,False,0.01931,0.01931,0.007329,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,mom_5h,funding_rate,momentum,False,-0.01931,0.01931,-0.007329,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,mom_120h,funding_rate,momentum,False,0.017583,0.017583,-0.014582,523639,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,wq101_alpha12,funding_rate,wq101,False,0.017048,0.017048,0.001027,19519,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,candle_wick_upper,funding_rate,intraday_candle,False,-0.015746,0.015746,-0.008071,529648,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,klow_close,funding_rate,alpha158_ohlcv,False,-0.014472,0.014472,-0.046359,529382,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,xs_rank_vol,funding_rate,cross_sectional_normalized,False,-0.014462,0.014462,-0.009448,113084,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,wq101_alpha12,funding_rate,wq101,False,0.013853,0.013853,-0.000198,52237,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,ksft_5h,funding_rate,alpha158_ohlcv,False,-0.012943,0.012943,-0.003139,529853,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,vol_40h,funding_rate,volatility,False,-0.012872,0.012872,-0.026055,529335,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,vol_5h,funding_rate,volatility,False,0.012676,0.012676,0.062531,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,volatility_20h,funding_rate,volatility,False,0.012597,0.012597,-0.220374,530451,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,price_volume_corr_20h,funding_rate,volume_price,False,0.011885,0.011885,-0.058117,529196,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,ksft_5h,funding_rate,alpha158_ohlcv,False,0.011695,0.011695,-0.00277,529587,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,tech_atr,funding_rate,technical,False,-0.011633,0.011633,0.001075,113084,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,range_1h,funding_rate,range_position,False,-0.01127,0.01127,0.043179,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,q158_high_low_range,funding_rate,alpha158,False,-0.01127,0.01127,0.043179,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,taker_buy_zscore_20h,funding_rate,taker_imbalance,False,-0.010982,0.010982,0.003428,268571,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,mom_5h,funding_rate,momentum,False,0.00972,0.00972,0.005719,529853,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,reversal_5h,funding_rate,momentum,False,-0.00972,0.00972,-0.005719,529853,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,intraday_ret,funding_rate,alpha158_ohlcv,False,0.009444,0.009444,0.001673,529382,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,wq101_alpha12,funding_rate,wq101,False,0.008304,0.008304,-0.000252,52237,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,vol_ratio_5_20,funding_rate,volatility,False,-0.008192,0.008192,-0.023584,529423,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,candle_wick_lower,funding_rate,intraday_candle,False,0.007987,0.007987,-0.000736,529382,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,candle_body,funding_rate,intraday_candle,False,0.007965,0.007965,0.000654,529382,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,wq101_alpha101,funding_rate,wq101,False,0.007269,0.007269,-0.000163,529382,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,xs_rank_ret_1h,funding_rate,cross_sectional_normalized,False,0.00684,0.00684,-0.007298,52237,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,rev_1h,funding_rate,reversal,False,0.005968,0.005968,0.010688,52237,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,downside_vol_20h,funding_rate,realized_skew_kurtosis,False,-0.005575,0.005575,-0.180467,530451,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,vol_ret_corr_20h,funding_rate,alpha158_ohlcv,False,0.00552,0.00552,-0.052437,529671,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,ksft_5h,funding_rate,alpha158_ohlcv,False,-0.005463,0.005463,0.015639,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,vol_40h,funding_rate,volatility,False,0.005439,0.005439,-0.242293,529039,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,xs_rank_ret_1h,funding_rate,cross_sectional_normalized,False,0.005318,0.005318,-0.000483,19519,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,vol_ratio_20_80,funding_rate,volatility,False,0.004758,0.004758,-0.039412,525447,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_level_20h,wvma_20h,funding_rate,alpha158_ohlcv,False,-0.004067,0.004067,-0.135106,529671,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,candle_wick_upper,funding_rate,intraday_candle,False,-0.003321,0.003321,0.000175,529382,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_change_24h,taker_buy_zscore_20h,funding_rate,taker_imbalance,False,-0.003251,0.003251,0.000918,268397,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
funding_rate_zscore_80h,tech_macd,funding_rate,technical,False,-0.002851,0.002851,-0.013394,3900,LOW_REDUNDANCY,Low redundancy. Independent signal sources.,intake_vs_baseline
