factor_name,category,expected_direction,direction_source,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,t_stat,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,notes
vol_ratio_20_80,volatility,conditional,factor_registry,72h,-0.00988339,-0.00988339,-11.2377,17656,185.4,3286292,0.009036,False,DIRECTION_UNKNOWN,"std(ret,20) / std(ret,80); short-vs-long volatility regime diagnostic"
realized_skew_20h,realized_shape,conditional,factor_registry,1h,-0.01181661,-0.01181661,-13.7084,17786,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,rolling skewness of 1h returns over 20 bars; asymmetry diagnostic
realized_skew_20h,realized_shape,conditional,factor_registry,4h,-0.01679172,-0.01679172,-19.0677,17784,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,rolling skewness of 1h returns over 20 bars; asymmetry diagnostic
realized_skew_20h,realized_shape,conditional,factor_registry,24h,-0.02652194,-0.02652194,-29.4598,17764,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,rolling skewness of 1h returns over 20 bars; asymmetry diagnostic
realized_skew_20h,realized_shape,conditional,factor_registry,72h,-0.02413659,-0.02413659,-28.0512,17716,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,rolling skewness of 1h returns over 20 bars; asymmetry diagnostic
realized_kurt_20h,realized_shape,conditional,factor_registry,1h,-0.00382706,-0.00382706,-4.7798,17786,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,rolling kurtosis of 1h returns over 20 bars; tail risk / jumpiness diagnostic
realized_kurt_20h,realized_shape,conditional,factor_registry,4h,-0.00673572,-0.00673572,-8.236,17784,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,rolling kurtosis of 1h returns over 20 bars; tail risk / jumpiness diagnostic
realized_kurt_20h,realized_shape,conditional,factor_registry,24h,-0.01183482,-0.01183482,-14.5138,17764,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,rolling kurtosis of 1h returns over 20 bars; tail risk / jumpiness diagnostic
realized_kurt_20h,realized_shape,conditional,factor_registry,72h,-0.01034467,-0.01034467,-12.9689,17716,186.1,3310939,0.001604,False,DIRECTION_UNKNOWN,rolling kurtosis of 1h returns over 20 bars; tail risk / jumpiness diagnostic
amihud_illiquidity_20h,liquidity,negative,factor_registry,1h,0.00434491,-0.00434491,4.0274,17766,185.7,3299518,0.005048,False,COMPUTED,"rolling_mean(abs(ret_1h) / quote_volume, 20); higher illiquidity penalized"
amihud_illiquidity_20h,liquidity,negative,factor_registry,4h,0.0074339,-0.0074339,6.7007,17764,185.7,3299518,0.005048,False,COMPUTED,"rolling_mean(abs(ret_1h) / quote_volume, 20); higher illiquidity penalized"
amihud_illiquidity_20h,liquidity,negative,factor_registry,24h,0.0128059,-0.0128059,11.6078,17744,185.7,3299518,0.005048,False,COMPUTED,"rolling_mean(abs(ret_1h) / quote_volume, 20); higher illiquidity penalized"
amihud_illiquidity_20h,liquidity,negative,factor_registry,72h,0.01690457,-0.01690457,15.8534,17696,185.7,3299518,0.005048,False,COMPUTED,"rolling_mean(abs(ret_1h) / quote_volume, 20); higher illiquidity penalized"
qvol_ma_ratio_20_80,quote_volume_liquidity,conditional,factor_registry,1h,-0.00419661,-0.00419661,-4.7494,17727,185.4,3286558,0.008956,False,DIRECTION_UNKNOWN,"SMA(quote_volume,20) / SMA(quote_volume,80) - 1; medium-vs-long liquidity regime"
qvol_ma_ratio_20_80,quote_volume_liquidity,conditional,factor_registry,4h,-0.00672753,-0.00672753,-7.4446,17725,185.4,3286558,0.008956,False,DIRECTION_UNKNOWN,"SMA(quote_volume,20) / SMA(quote_volume,80) - 1; medium-vs-long liquidity regime"
qvol_ma_ratio_20_80,quote_volume_liquidity,conditional,factor_registry,24h,-0.00795658,-0.00795658,-8.8318,17705,185.4,3286558,0.008956,False,DIRECTION_UNKNOWN,"SMA(quote_volume,20) / SMA(quote_volume,80) - 1; medium-vs-long liquidity regime"
qvol_ma_ratio_20_80,quote_volume_liquidity,conditional,factor_registry,72h,-0.00476159,-0.00476159,-5.591,17657,185.4,3286558,0.008956,False,DIRECTION_UNKNOWN,"SMA(quote_volume,20) / SMA(quote_volume,80) - 1; medium-vs-long liquidity regime"
price_volume_corr_20h,volume_price,conditional,factor_registry,1h,-0.02173599,-0.02173599,-25.2656,17766,185.7,3299518,0.005048,False,DIRECTION_UNKNOWN,"rolling_corr(ret_1h, pct_change(quote_volume), 20); attention diagnostic"
price_volume_corr_20h,volume_price,conditional,factor_registry,4h,-0.03189871,-0.03189871,-36.3568,17764,185.7,3299518,0.005048,False,DIRECTION_UNKNOWN,"rolling_corr(ret_1h, pct_change(quote_volume), 20); attention diagnostic"
price_volume_corr_20h,volume_price,conditional,factor_registry,24h,-0.04024845,-0.04024845,-46.3692,17744,185.7,3299518,0.005048,False,DIRECTION_UNKNOWN,"rolling_corr(ret_1h, pct_change(quote_volume), 20); attention diagnostic"
price_volume_corr_20h,volume_price,conditional,factor_registry,72h,-0.03572889,-0.03572889,-42.5232,17696,185.7,3299518,0.005048,False,DIRECTION_UNKNOWN,"rolling_corr(ret_1h, pct_change(quote_volume), 20); attention diagnostic"
trend_efficiency_24h,trend_quality,positive,factor_registry,1h,-0.0020944,-0.0020944,-2.3183,17782,185.6,3301020,0.004595,False,COMPUTED,"abs(close/close_24h_ago-1) / sum(abs(ret_1h),24); cleaner directional move"
trend_efficiency_24h,trend_quality,positive,factor_registry,4h,-0.00109483,-0.00109483,-1.1728,17780,185.6,3301020,0.004595,False,COMPUTED,"abs(close/close_24h_ago-1) / sum(abs(ret_1h),24); cleaner directional move"
trend_efficiency_24h,trend_quality,positive,factor_registry,24h,-0.00246329,-0.00246329,-2.5544,17760,185.6,3301020,0.004595,False,COMPUTED,"abs(close/close_24h_ago-1) / sum(abs(ret_1h),24); cleaner directional move"
trend_efficiency_24h,trend_quality,positive,factor_registry,72h,-0.00387968,-0.00387968,-4.3117,17712,185.6,3301020,0.004595,False,COMPUTED,"abs(close/close_24h_ago-1) / sum(abs(ret_1h),24); cleaner directional move"
price_pos_120h,price_position,conditional,factor_registry,1h,-0.01266161,-0.01266161,-12.0107,17687,185.7,3284605,0.009545,False,DIRECTION_UNKNOWN,(close - LL120) / (HH120 - LL120 + eps); long-window price location diagnostic
price_pos_120h,price_position,conditional,factor_registry,4h,-0.01531602,-0.01531602,-14.1338,17685,185.7,3284605,0.009545,False,DIRECTION_UNKNOWN,(close - LL120) / (HH120 - LL120 + eps); long-window price location diagnostic
price_pos_120h,price_position,conditional,factor_registry,24h,-0.00745962,-0.00745962,-6.6854,17665,185.7,3284605,0.009545,False,DIRECTION_UNKNOWN,(close - LL120) / (HH120 - LL120 + eps); long-window price location diagnostic
price_pos_120h,price_position,conditional,factor_registry,72h,0.00347955,0.00347955,3.2908,17617,185.7,3284605,0.009545,False,DIRECTION_UNKNOWN,(close - LL120) / (HH120 - LL120 + eps); long-window price location diagnostic
