factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
wq101_alpha83,wq101,conditional,24h,4,Q5,-5.017e-05,0.00061177,3299215,17777,DIRECTION_UNKNOWN
wq101_alpha83,wq101,conditional,72h,0,Q1,-0.00020848,0.0002859,3286447,17729,DIRECTION_UNKNOWN
wq101_alpha83,wq101,conditional,72h,1,Q2,-0.0012688,-0.00048936,3286447,17729,DIRECTION_UNKNOWN
wq101_alpha83,wq101,conditional,72h,2,Q3,-0.00126383,-0.00085777,3286447,17729,DIRECTION_UNKNOWN
wq101_alpha83,wq101,conditional,72h,3,Q4,-0.0014301,-0.00058594,3286447,17729,DIRECTION_UNKNOWN
wq101_alpha83,wq101,conditional,72h,4,Q5,-0.00035102,-0.00073292,3286447,17729,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,1h,0,Q1,-2.632e-05,0.00017395,3289308,17769,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,1h,1,Q2,-2.514e-05,0.00018232,3289308,17769,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,1h,2,Q3,-2.197e-05,0.00018636,3289308,17769,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,1h,3,Q4,-1.7e-05,0.00020083,3289308,17769,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,1h,4,Q5,1.997e-05,0.000196,3289308,17769,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,4h,0,Q1,-7.902e-05,0.00042983,3288510,17766,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,4h,1,Q2,-7.023e-05,0.00060047,3288510,17766,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,4h,2,Q3,-8.104e-05,0.00057428,3288510,17766,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,4h,3,Q4,-5.926e-05,0.00061758,3288510,17766,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,4h,4,Q5,2.97e-06,0.000706,3288510,17766,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,24h,0,Q1,-0.00016575,0.00100918,3283197,17746,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,24h,1,Q2,-0.00042242,0.00121047,3283197,17746,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,24h,2,Q3,-0.00050606,0.00088474,3283197,17746,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,24h,3,Q4,-0.00050485,0.00097159,3283197,17746,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,24h,4,Q5,1.138e-05,0.00104883,3283197,17746,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,72h,0,Q1,-0.00079527,-0.00055358,3270449,17698,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,72h,1,Q2,-0.00183045,-0.00103504,3270449,17698,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,72h,2,Q3,-0.00153929,-0.00088189,3270449,17698,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,72h,3,Q4,-0.00125655,-8.895e-05,3270449,17698,DIRECTION_UNKNOWN
wq101_alpha85,wq101,conditional,72h,4,Q5,0.00017423,0.00022154,3270449,17698,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,1h,0,Q1,-3.901e-05,0.00019349,3290926,17749,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,1h,1,Q2,-1.61e-05,0.00019584,3290926,17749,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,1h,2,Q3,-1.894e-05,0.00021188,3290926,17749,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,1h,3,Q4,-1.627e-05,0.00019694,3290926,17749,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,1h,4,Q5,1.096e-05,0.00021136,3290926,17749,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,4h,0,Q1,-6.827e-05,0.00051228,3290128,17746,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,4h,1,Q2,-3.477e-05,0.00059429,3290128,17746,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,4h,2,Q3,-0.00010253,0.00052715,3290128,17746,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,4h,3,Q4,-5.434e-05,0.00058513,3290128,17746,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,4h,4,Q5,-5.628e-05,0.00055729,3290128,17746,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,24h,0,Q1,-0.0003441,0.00097084,3284808,17726,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,24h,1,Q2,-0.00024663,0.00127564,3284808,17726,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,24h,2,Q3,-0.00042238,0.00099151,3284808,17726,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,24h,3,Q4,-0.00024624,0.00105842,3284808,17726,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,24h,4,Q5,-0.0004474,0.00079658,3284808,17726,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,72h,0,Q1,-0.00123648,-0.00074102,3272040,17678,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,72h,1,Q2,-0.00092581,0.00101814,3272040,17678,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,72h,2,Q3,-0.001468,-0.0016586,3272040,17678,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,72h,3,Q4,-0.00074056,0.00017552,3272040,17678,DIRECTION_UNKNOWN
wq101_alpha86,wq101,conditional,72h,4,Q5,-0.00125067,-8.433e-05,3272040,17678,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,1h,0,Q1,-2.243e-05,0.00012197,2160833,17706,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,1h,1,Q2,-1.482e-05,0.00016407,2160833,17704,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,1h,2,Q3,-3.513e-05,0.00011353,2160833,17706,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,1h,3,Q4,-5.142e-05,0.00014116,2160833,17704,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,1h,4,Q5,-3.351e-05,0.00016853,2160833,17703,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,4h,0,Q1,-6.565e-05,0.00042294,2160280,17703,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,4h,1,Q2,-7.273e-05,0.00052145,2160280,17701,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,4h,2,Q3,-0.00015096,0.0005182,2160280,17703,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,4h,3,Q4,-0.00019879,0.00036269,2160280,17701,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,4h,4,Q5,-0.00015671,0.00050503,2160280,17700,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,24h,0,Q1,-0.00032175,0.0004637,2156617,17683,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,24h,1,Q2,-0.00052716,0.00063066,2156617,17681,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,24h,2,Q3,-0.00074423,0.00077525,2156617,17683,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,24h,3,Q4,-0.00080432,0.00080239,2156617,17681,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,24h,4,Q5,-0.00074,0.00071071,2156617,17680,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,72h,0,Q1,0.00029679,-0.00010128,2147276,17635,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,72h,1,Q2,-0.00213479,-0.00197614,2147276,17633,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,72h,2,Q3,-0.00245492,-0.00187788,2147276,17635,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,72h,3,Q4,-0.00231286,-0.0019931,2147276,17633,DIRECTION_UNKNOWN
wq101_alpha88,wq101,conditional,72h,4,Q5,-0.00249399,-0.00227566,2147276,17632,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,1h,0,Q1,8.04e-05,-4.14e-05,681911,17406,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,1h,1,Q2,1.946e-05,-3.953e-05,681911,15862,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,1h,2,Q3,1.998e-05,0.0,681911,15966,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,1h,3,Q4,-2.83e-05,8.55e-05,681911,15862,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,1h,4,Q5,5.203e-05,6.838e-05,681911,14522,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,4h,0,Q1,0.00018779,-2.12e-06,681621,17403,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,4h,1,Q2,0.0002525,0.00021857,681621,15859,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,4h,2,Q3,0.00019055,4.523e-05,681621,15963,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,4h,3,Q4,5.288e-05,5.754e-05,681621,15859,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,4h,4,Q5,8.1e-06,-0.00012288,681621,14519,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,24h,0,Q1,0.00191248,-0.00067401,679675,17383,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,24h,1,Q2,0.00115094,-0.00058064,679675,15839,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,24h,2,Q3,0.00081728,-0.00090559,679675,15943,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,24h,3,Q4,0.00106089,-0.00077077,679675,15839,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,24h,4,Q5,0.00053357,-0.00057701,679675,14499,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,72h,0,Q1,0.0039731,-0.00261338,675273,17335,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,72h,1,Q2,0.00205886,-0.0018372,675273,15791,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,72h,2,Q3,0.00264221,-0.00319278,675273,15895,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,72h,3,Q4,0.00279,-0.00403216,675273,15791,DIRECTION_UNKNOWN
wq101_alpha92,wq101,conditional,72h,4,Q5,0.00226412,-0.00423443,675273,14451,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,1h,0,Q1,3.58e-06,0.00011899,3041868,17725,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,1h,1,Q2,-1.344e-05,0.00014725,3041868,17725,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,1h,2,Q3,-3.721e-05,0.00016226,3041868,17725,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,1h,3,Q4,-3.963e-05,0.00020454,3041868,17725,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,1h,4,Q5,-2.828e-05,0.00017593,3041868,17725,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,4h,0,Q1,1.95e-05,0.00071073,3041124,17722,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,4h,1,Q2,-7.122e-05,0.00054926,3041124,17722,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,4h,2,Q3,-0.00021489,0.00048126,3041124,17722,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,4h,3,Q4,-0.00012834,0.00048195,3041124,17722,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,4h,4,Q5,-8.828e-05,0.0005084,3041124,17722,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,24h,0,Q1,-6.85e-06,0.00095218,3036212,17702,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,24h,1,Q2,-0.00077012,0.00071263,3036212,17702,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,24h,2,Q3,-0.00081611,0.00081479,3036212,17702,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,24h,3,Q4,-0.00054684,0.00112375,3036212,17702,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,24h,4,Q5,-0.00054555,0.00061691,3036212,17702,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,72h,0,Q1,0.00040089,0.00052592,3024294,17654,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,72h,1,Q2,-0.0023696,-0.00139355,3024294,17654,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,72h,2,Q3,-0.00224277,-0.00168464,3024294,17654,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,72h,3,Q4,-0.00180712,-0.00103042,3024294,17654,DIRECTION_UNKNOWN
wq101_alpha94,wq101,conditional,72h,4,Q5,-0.0016483,-0.00145953,3024294,17654,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,1h,0,Q1,-1.291e-05,0.00021423,3285645,17727,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,1h,1,Q2,9.42e-06,0.00018143,3285645,17727,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,1h,2,Q3,-2.436e-05,0.00016991,3285645,17727,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,1h,3,Q4,-1.663e-05,0.00022187,3285645,17727,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,1h,4,Q5,-2.946e-05,0.00018348,3285645,17727,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,4h,0,Q1,-4.301e-05,0.00056486,3284847,17724,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,4h,1,Q2,1.63e-05,0.00066707,3284847,17724,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,4h,2,Q3,-0.00011731,0.00050626,3284847,17724,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,4h,3,Q4,-6.26e-05,0.00055413,3284847,17724,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,4h,4,Q5,-0.00010061,0.00061178,3284847,17724,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,24h,0,Q1,-0.00011462,0.00141771,3279527,17704,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,24h,1,Q2,-6.885e-05,0.00102031,3279527,17704,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,24h,2,Q3,-0.00080115,0.00067314,3279527,17704,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,24h,3,Q4,-0.00014767,0.00114386,3279527,17704,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,24h,4,Q5,-0.00067392,0.00053492,3279527,17704,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,72h,0,Q1,-0.00044315,-0.00096879,3266759,17656,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,72h,1,Q2,-0.00081325,0.00101057,3266759,17656,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,72h,2,Q3,-0.00214774,-0.00265461,3266759,17656,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,72h,3,Q4,-0.00061041,-0.00020909,3266759,17656,DIRECTION_UNKNOWN
wq101_alpha95,wq101,conditional,72h,4,Q5,-0.0019314,-0.00038191,3266759,17656,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,1h,0,Q1,-2.934e-05,0.00017397,3283947,17721,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,1h,1,Q2,-2.45e-06,0.00021365,3283947,17721,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,1h,2,Q3,-3.211e-05,0.00016571,3283947,17721,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,1h,3,Q4,-8.1e-07,0.00025682,3283947,17721,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,1h,4,Q5,-1.243e-05,0.00018333,3283947,17721,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,4h,0,Q1,-0.00010066,0.00052958,3283149,17718,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,4h,1,Q2,-3.259e-05,0.00069726,3283149,17718,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,4h,2,Q3,-0.00013935,0.00047028,3283149,17718,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,4h,3,Q4,-9.81e-06,0.00059202,3283149,17718,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,4h,4,Q5,-4.834e-05,0.00055972,3283149,17718,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,24h,0,Q1,-0.00065128,0.00083828,3277829,17698,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,24h,1,Q2,-0.00027933,0.00101774,3277829,17698,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,24h,2,Q3,-0.00058357,0.00093553,3277829,17698,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,24h,3,Q4,0.00013723,0.00073946,3277829,17698,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,24h,4,Q5,-0.00050443,0.00059758,3277829,17698,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,72h,0,Q1,-0.001357,-0.00170041,3265061,17650,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,72h,1,Q2,-0.00110732,0.00128542,3265061,17650,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,72h,2,Q3,-0.00136076,-0.00208811,3265061,17650,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,72h,3,Q4,-0.0003766,-0.00017655,3265061,17650,DIRECTION_UNKNOWN
wq101_alpha99,wq101,conditional,72h,4,Q5,-0.00189181,-0.00032866,3265061,17650,DIRECTION_UNKNOWN
